Country,Name,Club,Position,Games,Goals
Egypt,Christine Peterson,Pyramids FC,forward,62,64
Senegal,Carlos Jefferson,Jaraaf,defender,69,33
Venezuela,Cathy Holland,Mineros de Guayana,defender,41,37
Djibouti,Megan Jordan,Equipe Nationale,forward,55,54
Mongolia,Sabrina Lawrence,Ulaanbaatar City,midfielder,61,18
El Salvador,Amanda Morrow,Aguila,goalkeeper,58,-41
Iran,Tiffany Zimmerman,Tractor,goalkeeper,43,-72
Somalia,Diana Dyer,Banadir,midfielder,68,74
Philippines,Tina Adams,Ceres-Negros,midfielder,65,71
Paraguay,Kevin Crawford,Nacional,goalkeeper,55,-46
Qatar,Matthew Everett,Al Arabi,midfielder,65,58
Armenia,Michael Scott DDS,Alashkert,goalkeeper,55,-56
Guinea,Jacob Taylor,Wakriya,goalkeeper,70,-52
Afghanistan,Matthew Hodges,De Spinghar Bazan,forward,76,66
Mauritius,Shelby Mann,Quatre Bornes,forward,58,46
Central African Republic,Felicia Simmons,Tempete Mocaf,goalkeeper,58,-68
Ireland,John Taylor,St Patrick's Athletic,defender,69,17
Netherlands,Jennifer Wilson,AZ Alkmaar,forward,51,99
Malaysia,Karen Walsh,Kuala Lumpur City,defender,59,44
Poland,Lisa Benton,Piast Gliwice,forward,65,24
Timor-Leste,Robert Johnson,Boavista Timor,goalkeeper,44,-50
Ecuador,Brian Mcknight,Independiente del Valle,goalkeeper,70,-59
Estonia,Kimberly Floyd,Levadia Tallinn,goalkeeper,75,-77
United States,Stephen Thompson,New York City FC,forward,46,42
Croatia,Emily Conley,Gorica,forward,72,49
Denmark,Michelle Smith,Randers,goalkeeper,60,-44
Algeria,Robert Barton,JS Kabylie,forward,50,71
Malawi,James Ruiz,Silver Strikers,midfielder,43,67
Bhutan,Christina Perez,Ugyen Academy,defender,65,33
Uzbekistan,Christopher Benjamin,Navbahor,goalkeeper,62,-52
Belize,Mackenzie Ibarra,Placencia Assassins,defender,51,44
Iran,Lisa Hill,Gol Gohar,goalkeeper,66,-29
Brazil,Eric Branch,Palmeiras,defender,57,48
Brazil,Jason Norman,Sao Paulo,defender,49,15
Central African Republic,Jeffrey Watkins,Sica Sport,forward,62,49
Lithuania,Kathleen Combs,Suduva,defender,60,26
Moldova,Justin Copeland,Milsami,midfielder,36,74
Greece,Lisa Santos,PAOK,goalkeeper,59,-65
Jamaica,Noah Jones,Waterhouse,defender,61,54
Armenia,Megan Rogers,Urartu,goalkeeper,59,-79
Ukraine,Rebecca Coleman,Vorskla Poltava,forward,29,44
Colombia,Erin Foster,America de Cali,goalkeeper,60,-49
Namibia,Jacob Nichols,Blue Waters,goalkeeper,85,-57
Venezuela,Christina Medina,Mineros de Guayana,goalkeeper,63,-65
Uganda,Richard Robertson,BUL,defender,72,38
Luxembourg,Cindy Dougherty,Swift Hesperange,midfielder,66,63
Moldova,Lisa Goodman,Milsami,midfielder,62,36
Belarus,Timothy Sutton,Torpedo Zhodino,midfielder,66,91
Costa Rica,Rachel Lang,Cartagines,forward,48,28
Niger,Daniel Harris,USGN,goalkeeper,49,-23
Romania,Andre Bradley,CFR Cluj,goalkeeper,86,-13
Finland,Dr. Johnny Taylor,Honka,midfielder,57,45
Seychelles,Julie Villanueva,Light Stars,goalkeeper,59,-42
Mexico,Nicholas Vincent,Pumas UNAM,midfielder,64,59
Portugal,Krista Morales,Boavista,midfielder,45,21
Samoa,Shelby Barnes,Vaivase-tai,goalkeeper,73,-53
Romania,Jackie Mueller,Sepsi,midfielder,48,37
Guyana,Brittany Lindsey,GDF,midfielder,56,68
Cameroon,Ronald Gordon,Union Douala,defender,62,51
Croatia,Kyle Smith,Osijek,forward,35,25
Peru,Brad Washington,Alianza Lima,forward,77,43
Guyana,Adrian Smith,Western Tigers,forward,62,36
China,Kylie Espinoza,Guangzhou FC,forward,67,1
Brazil,Hannah Davis,Palmeiras,forward,79,54
Tajikistan,Alexander Smith,Khatlon,midfielder,57,45
Vietnam,Randall Garcia,Hong Linh Ha Tinh,forward,57,77
Israel,Julie Robinson,Bnei Sakhnin,defender,61,45
Latvia,Jessica Walker,Ventspils,forward,52,75
Saint Lucia,Michael Mora,Gros Islet,forward,76,40
Ethiopia,Lisa Clark,Dire Dawa City,forward,81,28
Austria,Julia Murphy,Wolfsberger,defender,58,18
Bosnia and Herzegovina,Sherry Davis,Borac Banja Luka,goalkeeper,66,-79
Antigua and Barbuda,Victor Allen,Empire FC,defender,65,82
Tajikistan,Diana Kim,Fayzkand,midfielder,59,97
Korea (South),Stephen Le,Pohang Steelers,goalkeeper,73,-53
Mali,Brandon Smith,Stade Malien,midfielder,53,48
Malaysia,Sean Smith,Selangor,forward,53,62
Nicaragua,Alicia Wright,Real Esteli,goalkeeper,54,-84
Bahrain,Tony Lopez,Al-Hidd,goalkeeper,60,-40
Ghana,Lori Johnson,Ashanti Gold,midfielder,58,68
Japan,Brian Anderson,Kashima Antlers,goalkeeper,60,-33
United Kingdom,Glen Stuart,Arsenal,forward,81,71
Greece,Tanya Daniel,Aris,goalkeeper,66,-60
Indonesia,Courtney Carpenter,PSM Makassar,forward,64,14
Bosnia and Herzegovina,Jamie Waters,Zeljeznicar,defender,67,35
Bahrain,Brenda Stewart,East Riffa,forward,56,78
United Arab Emirates,Daniel Chandler,Al Jazira,goalkeeper,34,-34
Kiribati,Daniel Johnson,Tofaga,forward,54,63
Cyprus,Christina Cooper,AEK Larnaca,forward,57,74
Iran,Vincent Smith,Gol Gohar,midfielder,70,102
Italy,David Jackson,Fiorentina,forward,46,68
Grenada,Martha Chen,Paradise FC International,defender,75,57
Dominica,Christopher Delgado,Harlem United,midfielder,73,67
Denmark,Nicole Woodard,Brondby,forward,65,64
Thailand,Melissa Simmons,Nakhon Ratchasima,goalkeeper,62,-34
Namibia,Thomas Michael,Civics,midfielder,68,67
Brunei,Jason Hobbs,MS ABDB,goalkeeper,51,-2
Paraguay,Heidi Miller,Sol de America,midfielder,73,39
Denmark,Cheryl Johnson,Brondby,goalkeeper,66,-50
Mauritania,Gary Cook,Kaedi,defender,58,75
Namibia,Marilyn Mccoy,Black Africa,goalkeeper,74,-55
Hungary,Mary Dawson,Debrecen,midfielder,50,15
Yemen,Joseph Cruz,Al Oruba,midfielder,53,52
Papua New Guinea,Travis Thomas,Toti City,forward,74,74
Benin,Rebecca Wolf,Ayema FC,goalkeeper,57,-55
Niger,Terrence Mccormick,Olympic Niamey,midfielder,44,34
Costa Rica,Lawrence Marks,Perez Zeledon,midfielder,50,43
Maldives,Casey Powers,Maziya,forward,61,41
Gambia,Karen Rodriguez,Wallidan,forward,55,24
Moldova,Matthew Hunter,Sfintul Gheorghe,goalkeeper,62,-56
Dominican Republic,Sheila Olson,Cibao FC,midfielder,61,91
Thailand,Jacob Robinson,BG Pathum United,forward,53,56
Czech Republic,James Buckley,Bohemians 1905,defender,61,24
Spain,Randy Molina,Valencia,forward,68,44
Seychelles,Christy Moore,Light Stars,defender,52,14
Gambia,Richard Davis,Brikama United,forward,84,20
Zimbabwe,Jessica Pruitt,Manica Diamonds,defender,65,60
Fiji,Nicole Whitney,Navua FC,goalkeeper,64,-79
Mauritius,Michael Hernandez,Bolton City,defender,69,94
Indonesia,Thomas Everett,Persija Jakarta,midfielder,88,63
Central African Republic,Alicia Young,Diamant,goalkeeper,69,-41
Singapore,Ryan Clark,Albirex Niigata (S),midfielder,53,5
Venezuela,Samantha Harris,Monagas,goalkeeper,62,-60
Burundi,Cory Rodriguez,Flambeau du Centre,goalkeeper,61,-67
Mali,Jacqueline Ortiz,Onze Createurs,defender,64,64
Kiribati,Natasha Aguilar,Tarawa,forward,64,22
Timor-Leste,Nicole Johnson,DIT FC,defender,44,21
Afghanistan,Wayne Smith,Ariana FC,defender,57,42
Timor-Leste,Jason Campbell,Sport Laulara,forward,66,85
Syria,Kelly Perry,Al Futowa,goalkeeper,66,-64
North Macedonia,Katherine Hunter,Vardar,forward,49,67
Equatorial Guinea,Wendy Roberts,Sony de Ela Nguema,defender,45,21
Panama,Robert Hardin,Atletico Chiriqui,goalkeeper,51,-45
Uzbekistan,Donald Brandt,Surkhon,forward,57,64
Benin,Jill Kline,Dynamo Abomey,goalkeeper,47,-49
Ukraine,Gina Boyle,Rukh Lviv,forward,68,75
Comoros,Stephen Norton,Fomboni FC,goalkeeper,63,-76
Angola,Thomas Hubbard,Recreativo do Libolo,midfielder,54,67
Luxembourg,Katrina Spencer,UNA Strassen,midfielder,57,27
Suriname,Christopher Leon,Walking Boyz Company,forward,61,81
Egypt,Chase Lamb,Al Ahly,forward,74,47
Fiji,Mackenzie Anderson,Lautoka FC,midfielder,52,58
Singapore,Brandon Cruz,Tanjong Pagar,midfielder,60,61
Dominica,Carmen King,Bath Estate,defender,55,28
Montenegro,Elizabeth Lewis,Mornar,goalkeeper,55,-71
Sierra Leone,Lorraine Alvarez,Mighty Blackpool,goalkeeper,59,-32
Ukraine,Tracy Walker,Shakhtar Donetsk,defender,61,64
Gambia,Christian Turner,Hawks,defender,48,70
Djibouti,Brandon Hayes,FC Dikhil,midfielder,44,34
China,Michael Larsen,Tianjin Jinmen Tiger,forward,69,95
Korea (South),Alexis Chaney,Incheon United,forward,74,1
El Salvador,Brent Arnold,Chalatenango,goalkeeper,38,-52
Equatorial Guinea,Natalie Smith,Estrella Roja,midfielder,57,63
Malaysia,Michele Hubbard,Johor Darul Ta'zim,goalkeeper,47,-88
Italy,Andrew Thompson,Inter Milan,midfielder,73,33
Norway,Christine Kelly,Molde,defender,60,32
Slovenia,Miranda Jones,Celje,goalkeeper,42,-55
Czech Republic,Monica Sullivan,Bohemians 1905,forward,67,33
New Zealand,Angela Alvarez,Canterbury United,midfielder,84,56
Bosnia and Herzegovina,Dr. David Mccormick MD,Velez Mostar,midfielder,63,92
Liberia,Jim Washington,Monrovia Club Breweries,defender,72,68
Kazakhstan,Frank Robinson,Kyzylzhar,midfielder,76,57
Greece,Frederick Davies,OFI Crete,defender,77,68
Peru,Timothy Jones,Sport Huancayo,forward,49,19
Dominica,Katie Stuart,Segments FC,defender,49,45
Bosnia and Herzegovina,Joshua Johnson,Zrinjski Mostar,forward,54,12
Nauru,Riley Mckenzie,Anetan,midfielder,65,64
Switzerland,Ashley Bennett,Servette,defender,52,9
Australia,Kevin Horne,Perth Glory,goalkeeper,50,-68
Chile,Ryan Mason,Cobresal,forward,62,42
Palau,Victoria Walsh,Team Friendship,forward,65,71
Solomon Islands,Nicholas Martinez,Kossa,defender,56,55
Albania,Nicole Stewart,Partizani Tirana,goalkeeper,77,-12
Korea (South),Laura Reyes,Suwon Bluewings,goalkeeper,89,-63
Botswana,Kristin Lane,Orapa United,midfielder,56,67
Oman,Chelsea Abbott,Dhofar,forward,65,2
Fiji,Barbara Malone,Labasa FC,goalkeeper,66,-52
Zambia,Amy Rodriguez,Green Buffaloes,goalkeeper,79,-64
Sri Lanka,Christopher Villarreal,Colombo FC,forward,59,21
Chad,Lawrence Wilson,AS Moundou,defender,61,27
Switzerland,Donald Juarez,Basel,midfielder,69,59
Cuba,Kimberly Parker,FC Villa Clara,midfielder,57,46
Laos,George Cox,Savannakhet,midfielder,63,72
China,Marco Hall,Beijing Guoan,goalkeeper,54,-81
San Marino,Shannon Mills,Pennarossa,forward,50,63
Maldives,Richard Beard,Green Streets,midfielder,53,75
Comoros,Wanda Carter,Fomboni FC,goalkeeper,50,-50
Namibia,Christopher Bullock,Blue Waters,forward,36,43
Kenya,Terry Bowen,Ulinzi Stars,goalkeeper,62,-58
Paraguay,Kristen Clarke,Sol de America,midfielder,52,31
Liechtenstein,Zachary Richard,Schaan,midfielder,48,37
Switzerland,Glenn Gonzales,Zurich,goalkeeper,57,-50
Spain,Jeff Lee,Valencia,defender,60,75
Estonia,Andrea Wang,Nomme Kalju,defender,70,51
Togo,Wanda Brooks,Sara Sport,forward,59,1
Honduras,Theresa Cannon,Victoria,midfielder,61,31
Comoros,Nathan Calhoun,Etoile d'Or,forward,60,65
Kazakhstan,Mary Scott,Aktobe,goalkeeper,50,-8
Bolivia,Kelli Bennett,Bolivar,goalkeeper,58,-23
Chad,Matthew Anderson,Gazelle FC,defender,44,55
Djibouti,Brandon Johnson,AS Ali Sabieh,goalkeeper,86,-52
Kyrgyzstan,Hector Park,Alga Bishkek,defender,33,61
Maldives,William Short,New Radiant,forward,52,65
Ethiopia,Nathaniel Hayes,Wolaitta Dicha,goalkeeper,39,-74
Kenya,Tara Cole,Gor Mahia,forward,50,63
Brazil,April Lewis,Flamengo,forward,68,60
Austria,Philip Page,Red Bull Salzburg,forward,74,78
Namibia,Adrienne Williams,Tura Magic,goalkeeper,51,-23
Mauritania,Chase Navarro MD,Nouadhibou,midfielder,38,10
Saint Kitts and Nevis,Lee Willis,Garden Hotspurs,forward,63,65
Japan,Rebekah Reid,Kawasaki Frontale,midfielder,71,18
Comoros,Kenneth Hall,Fomboni FC,defender,72,61
Montenegro,Nicole Oconnor,Decic,goalkeeper,59,-32
Moldova,Benjamin Reyes,Milsami,defender,63,48
Georgia,Jack Martinez,Dila Gori,goalkeeper,45,-11
Grenada,Dominique Cole,Fontenoy United,forward,50,44
Algeria,Miranda Wolf,CR Belouizdad,forward,51,54
Mali,Norma Brown,Onze Createurs,goalkeeper,60,-56
Mozambique,Adam Glenn,Ferroviario Beira,goalkeeper,61,-62
South Sudan,Brian Lloyd,Al Salam Wau,midfielder,44,33
United States,Robert Osborne,Atlanta United,forward,73,32
Guinea,Brian Quinn,CI Kamsar,midfielder,73,51
United Arab Emirates,Samuel Houston,Baniyas,goalkeeper,52,-23
Vanuatu,Matthew Ibarra,Tupuji Imere,defender,42,1
Iran,Jillian Watts,Sepahan,defender,62,29
Moldova,Mr. Stephen Gonzalez,Milsami,goalkeeper,67,-50
Kazakhstan,Jay Ho,Astana,goalkeeper,87,-53
Iran,Stacie Wright,Esteghlal,midfielder,73,43
Cambodia,Sharon Norman,Nagaworld,defender,48,57
Bahamas,Jessica Johnson,Freeport FC,goalkeeper,62,-27
Lebanon,Nicholas Perez,Shabab Sahel,goalkeeper,54,-73
South Sudan,Sarah Harris,Malakia,forward,62,64
Iran,Erika White,Foolad,midfielder,60,42
Solomon Islands,Timothy Smith PhD,Central Coast,midfielder,56,55
Egypt,Michelle Perry,Al Masry,defender,61,64
Qatar,Eric Norris,Al Duhail,forward,36,19
Zambia,Keith Hurst,Napsa Stars,goalkeeper,69,-48
Latvia,Tina Woods,Riga FC,defender,69,29
Nauru,Daniel Berry,Yaren,goalkeeper,41,-47
Uzbekistan,Megan Oliver,Pakhtakor,goalkeeper,63,-83
Tunisia,Penny Mccormick,Club Africain,midfielder,74,1
Cambodia,Jim Gutierrez,Kirivong Sok Sen Chey,midfielder,50,29
Yemen,Emily Weber,Al Tilal,defender,58,74
Sweden,Ann Campbell,Malmo FF,forward,63,53
Portugal,Jorge Pham,Vitoria Guimaraes,defender,55,24
Angola,Brian Mercer II,Petro de Luanda,defender,65,76
Mozambique,Jessica Andrade,Ferroviario Maputo,forward,86,60
Guinea,David Gardner,Fello Star,goalkeeper,58,-30
Cyprus,Deborah Middleton,Pafos FC,forward,70,79
Guatemala,Devin Wells,Comunicaciones,forward,69,60
Iran,Susan Moreno,Gol Gohar,midfielder,74,92
Grenada,Julian Sharp,Hurricane FC,midfielder,43,35
South Africa,Tyler Mayo,Orlando Pirates,goalkeeper,54,-104
Suriname,Dr. Sandra Nichols,SNL,defender,53,75
Zambia,Scott Vincent MD,Napsa Stars,midfielder,51,57
Andorra,Eric Moore,UE Engordany,forward,53,81
Algeria,Curtis Hall,MC Oran,goalkeeper,56,-43
Jordan,Carol Kelly,Al Hussein,midfielder,30,59
Yemen,Ryan Brown,Al Tadamon,defender,61,57
Cambodia,Michele Murphy MD,Kirivong Sok Sen Chey,defender,60,38
Norway,Michele Lopez,Brann,midfielder,70,20
Marshall Islands,Christopher Wilson,Utrik FC,forward,54,64
Iraq,Tina Mayer,Al Quwa Al Jawiya,goalkeeper,64,-15
North Macedonia,Carly Bartlett,Struga,midfielder,70,64
Vanuatu,Denise Nash,Ifira Black Bird,goalkeeper,57,-31
Sao Tome and Principe,Charles Collins,FC Neves,midfielder,57,21
Malaysia,Lauren Dodson,Penang,defender,82,42
Ukraine,Angelica Wade,Kolos Kovalivka,goalkeeper,62,-59
Belarus,Gerald Lewis,Dinamo Minsk,defender,72,64
Eswatini,Ruben Knight,Green Mamba,goalkeeper,54,-35
United Arab Emirates,Michael Travis,Al Jazira,forward,59,39
Pakistan,Briana Olson,Pakistan Army,defender,63,43
Malaysia,Angelica Hooper,Selangor,defender,53,67
Hungary,Beth Chapman,Fehervar,midfielder,58,42
Niger,Melissa Snyder,AS GNN,goalkeeper,64,-58
Bhutan,Shannon Cooper,Druk United,forward,46,40
Montenegro,Keith Braun,Buducnost,midfielder,53,37
Andorra,Jane Allen,UE Engordany,forward,50,37
Uganda,Joanna Payne,Vipers,defender,43,99
Dominican Republic,Beverly Thomas,Barcelona Atletico,forward,48,49
Malawi,Jessica Bradley,Red Lions,defender,71,32
Zambia,Elizabeth Garcia,Napsa Stars,goalkeeper,67,-28
Libya,Brandi Smith,Al Ahly Tripoli,midfielder,63,74
Luxembourg,Ryan Cunningham,UNA Strassen,goalkeeper,57,-22
Korea (South),Timothy Anderson,Daegu FC,goalkeeper,56,-66
United Kingdom,Natasha Jones,Liverpool,defender,54,64
Ukraine,Casey Mitchell,Kolos Kovalivka,defender,69,60
Mali,Rachel Sanchez,AS Bakaridjan,forward,61,59
Senegal,Joel Thompson,ASC Linguere,goalkeeper,52,-52
Albania,Anne Patterson,Partizani Tirana,goalkeeper,59,-70
Paraguay,Renee Neal,Sol de America,defender,68,57
Korea (South),Steven Yang,Pohang Steelers,forward,45,35
Saudi Arabia,William Kramer,Al Hilal,defender,55,40
Ireland,Kelsey Henderson,Bohemians,forward,52,78
Indonesia,Lindsay Craig,Persebaya Surabaya,midfielder,68,52
Iraq,Jeffrey Nelson,Al Shorta,defender,56,1
Libya,Joseph Johnson,Al Ittihad,forward,60,27
Singapore,Alexander Alvarez,Tampines Rovers,goalkeeper,40,-4
Haiti,Heather Floyd,Arcahaie,midfielder,63,1
San Marino,Sarah Campos,Murata,forward,65,87
Indonesia,Jennifer Green,Persija Jakarta,forward,62,85
Mexico,Rebecca Cox,Tigres,goalkeeper,67,-66
Syria,Ruben Gomez,Tishreen,midfielder,38,44
Malawi,Brent Garcia,Silver Strikers,goalkeeper,61,-73
Trinidad and Tobago,Christopher Smith,La Horquetta Rangers,midfielder,67,66
Poland,Kathryn Baker,Wisla Krakow,defender,70,50
Jamaica,Amanda Higgins,Mount Pleasant,goalkeeper,66,-62
Syria,William Bean,Al Shorta,midfielder,86,89
Congo,Joshua Silva,CARA Brazzaville,forward,50,37
Papua New Guinea,Joseph Young,Lae City,defender,65,33
Georgia,Jose Brady,Saburtalo,goalkeeper,59,-26
Vanuatu,Sarah Pierce PhD,Seveners United,midfielder,68,10
Senegal,Carl Lang,Jaraaf,forward,72,49
Cape Verde,Andrew Morales,Sporting Praia,forward,63,78
Eritrea,Rebecca Pratt,Hamasien,midfielder,47,26
Georgia,Sean Howard,Dinamo Tbilisi,midfielder,66,44
Iran,Tina Gonzales,Mes Rafsanjan,defender,54,13
Guyana,Molly Garcia,GDF,forward,92,43
Timor-Leste,Edward Wade,Boavista Timor,forward,46,57
Myanmar,Larry White,Hanthawaddy United,forward,80,34
Switzerland,Jacob Leach,Lugano,forward,57,39
Tunisia,Stephen Hebert,Esperance,goalkeeper,60,-50
Belize,Jeffrey Watts,Wagiya FC,forward,79,54
Suriname,Timothy Estes,SNL,forward,72,40
North Macedonia,Martin Reyes,Shkupi,forward,75,48
Slovenia,Angel Chambers,Olimpija Ljubljana,goalkeeper,64,-18
United Arab Emirates,Charles Ford,Al Ain,goalkeeper,89,-19
Chile,Mrs. Kelly Brown,Universidad de Chile,defender,61,19
United Kingdom,Victor Sanders,Manchester City,forward,80,9
Dominican Republic,Jon Kennedy,Atletico Pantoja,forward,47,73
El Salvador,Kelly Reed,FAS,goalkeeper,62,-47
North Macedonia,Roy Scott,Shkendija,forward,61,1
Honduras,Brandon Macdonald,UPNFM,midfielder,68,57
Azerbaijan,Thomas Perez,Kapaz,midfielder,67,44
Burkina Faso,Stephen Parsons,Salitas FC,defender,51,54
Lithuania,Mrs. Michelle Jefferson,Banga,defender,67,17
Croatia,Cassandra Williams,Lokomotiva,defender,48,80
Finland,Monique Howell,Honka,defender,75,78
Germany,Cory Reese,Wolfsburg,goalkeeper,47,-22
Colombia,Robert Arnold,Millonarios,forward,77,28
Guyana,Keith Briggs,Western Tigers,defender,72,18
Mozambique,Amber Rodriguez,UD Songo,midfielder,54,45
Nigeria,Kyle Wilkerson,Lobi Stars,forward,70,41
New Zealand,Michelle Bates,Canterbury United,midfielder,57,38
Poland,Crystal Webb,Pogon Szczecin,midfielder,61,42
Serbia,Terri Ramirez,Cukaricki,midfielder,52,49
Bosnia and Herzegovina,Christopher Stewart,Zeljeznicar,forward,61,41
Japan,David Lopez,Nagoya Grampus,forward,59,77
Saint Kitts and Nevis,Danielle Sanchez,Newtown United,forward,39,23
Afghanistan,Charlotte Sanders,Maiwand FC,midfielder,71,66
Samoa,Tom Jones,Lupe ole Soaga,forward,65,73
United Arab Emirates,Cynthia Washington,Al Nasr,goalkeeper,54,-77
Burkina Faso,Matthew Allen,AS SONABEL,midfielder,67,53
Saint Vincent and the Grenadines,Julia Payne,Avenues United,defender,58,63
Congo,Gary Booth,JS Talangai,midfielder,78,43
Tanzania,Megan Meyers,Kagera Sugar,midfielder,82,1
Tuvalu,Brent Cook,Manu Laeva,midfielder,44,47
Andorra,Russell Ward,UE Sant Julia,goalkeeper,71,-12
Russia,Steven Russell,CSKA Moscow,defender,60,89
San Marino,April Pittman,Folgoro,midfielder,73,65
Guatemala,Heather Beasley,Malacateco,goalkeeper,66,-92
Papua New Guinea,Matthew Key,Morobe Wawens,midfielder,75,49
Sri Lanka,Kimberly Cooper,Colombo FC,goalkeeper,45,-70
Maldives,Austin Ruiz,Club Eagles,defender,84,17
Eswatini,John Adams,Milling Hotspurs,midfielder,46,45
Israel,Angela Sosa,Hapoel Be'er Sheva,midfielder,54,54
Venezuela,Connor Thomas,Zamora,forward,53,1
Gambia,Michelle Patterson,Steve Biko FC,defender,62,58
Venezuela,Megan Smith DDS,Deportivo La Guaira,forward,56,28
Libya,William Harris,Al Hilal,defender,79,28
Gabon,Gail Santos,Stade Mandji,defender,34,52
Philippines,Joseph Higgins,Mendiola,midfielder,50,25
Greece,Amy Gibson,AEK Athens,forward,82,48
Gambia,Amy Curry,Real de Banjul,goalkeeper,61,-58
Italy,Jeffrey Kelley,Juventus,defender,78,63
Morocco,Sherry Jones,Hassania Agadir,midfielder,58,38
Nicaragua,Shawn Jackson,Walter Ferretti,midfielder,42,56
Saint Vincent and the Grenadines,Michael Sanchez,Avenues United,goalkeeper,74,-1
Ireland,Tony Johnson,Derry City,midfielder,81,26
Germany,Gary Smith,Bayer Leverkusen,goalkeeper,60,-37
Madagascar,Alejandra Howell,Ajesaia,forward,66,42
Niger,Joann Diaz,Olympic Niamey,midfielder,61,39
Suriname,Allison Thomas,Leo Victor,goalkeeper,63,-48
Czech Republic,Matthew Williams,Banik Ostrava,midfielder,57,55
Liechtenstein,Joshua Johnson,Vaduz,defender,51,79
New Zealand,Gina Russell,Eastern Suburbs,midfielder,63,29
Kazakhstan,Teresa Orr,Shakhter Karagandy,defender,63,51
Papua New Guinea,Kayla Price,Lae City,defender,49,57
Equatorial Guinea,Robert Barrett,Estrella Roja,forward,76,78
Benin,James Lynch,ASPAC,midfielder,61,35
Lithuania,Jonathan Glenn,Dziugas,forward,50,32
Lesotho,Deborah Fox,Lioli,midfielder,43,72
Luxembourg,Matthew Perkins,F91 Dudelange,goalkeeper,39,-55
Dominican Republic,James Smith,Cibao FC,forward,61,83
Guatemala,Tammy Scott,Municipal,goalkeeper,42,-66
Saudi Arabia,Brenda Smith,Al Nassr,defender,49,11
Seychelles,Michael Brooks DVM,St Michel United,goalkeeper,63,-27
Ethiopia,David Evans,Adama City,midfielder,61,88
Rwanda,Bruce Thomas Jr.,Rayon Sports,midfielder,70,41
Libya,Stephanie Delacruz,Al Hilal,forward,54,53
Tajikistan,Vicki Moon,Khatlon,defender,52,24
Eswatini,Glenda Hahn,Royal Leopards,goalkeeper,86,-5
Honduras,Roberto Williams,Olimpia,goalkeeper,73,-89
South Sudan,Paul Hale,Al Salam Wau,forward,83,16
Lesotho,Brittney Trujillo,Lioli,defender,48,7
Netherlands,Paul Carlson,AZ Alkmaar,midfielder,67,87
Ethiopia,Tyler Randolph,Bahir Dar Kenema,goalkeeper,47,-65
Ecuador,Glenn Jones,Emelec,goalkeeper,50,-29
Sierra Leone,Amanda Stevenson,Ports Authority,midfielder,48,70
