Country,Name,Club,Position,Games,Goals
Mauritius,Francis Diaz,Quatre Bornes,midfielder,52,69
Tajikistan,Mary Williams,Khujand,goalkeeper,49,-54
Maldives,Miguel Baker,Maziya,midfielder,65,45
Argentina,Anna Townsend,Estudiantes,forward,57,46
San Marino,Kevin Myers,La Fiorita,goalkeeper,68,-62
Honduras,Grace Cannon,Marathon,midfielder,52,73
Mongolia,Brian Matthews,SP Falcons,midfielder,58,66
Marshall Islands,Ashley Mitchell,Jaluit FC,midfielder,63,8
Netherlands,Mary Butler,PSV,midfielder,71,40
Bangladesh,Michelle Ferrell,Saif SC,defender,70,69
Bolivia,Katelyn Mason,Nacional Potosi,goalkeeper,64,-46
Ghana,Jennifer Hodges,Aduana Stars,defender,45,56
Kiribati,Thomas Perez,Abaiang,midfielder,68,41
Ghana,Regina Vazquez,Hearts of Oak,midfielder,53,49
Malta,Kristy Sanchez,Gzira United,midfielder,47,31
Honduras,Christopher Davis,UPNFM,midfielder,50,37
Romania,John Barrera,Rapid Bucuresti,goalkeeper,59,-39
South Africa,Daniel Robinson,Cape Town City,midfielder,68,53
Trinidad and Tobago,Samantha Smith,Point Fortin Civic,defender,71,29
Azerbaijan,Christine Love,Kapaz,defender,63,40
United Kingdom,Dr. Nicole Cochran,Manchester United,goalkeeper,53,-34
Nauru,Andrea Hayes,Uaboe,midfielder,49,19
Qatar,Mary Mcdowell,Al Gharafa,defender,60,7
Slovakia,Douglas Green,Trencin,forward,84,35
Nepal,Douglas Smith,Nepal Police Club,defender,56,48
Mongolia,Michaela Sosa,SP Falcons,midfielder,54,7
Australia,John Wood,Adelaide United,forward,32,25
Singapore,Richard Jenkins,Albirex Niigata (S),defender,62,63
Ukraine,Angelica Barton,Vorskla Poltava,midfielder,74,47
Namibia,Richard Harris DVM,Civics,goalkeeper,70,-78
South Africa,William Maynard,AmaZulu,forward,43,25
Palau,Zachary Sexton,Lyon FC,defender,64,46
United Arab Emirates,Michele Thompson,Al Ain,forward,74,52
Comoros,Henry Holt,Coin Nord,midfielder,62,55
Chile,Jorge Harding,Colo-Colo,midfielder,75,48
Egypt,Adam Hughes,Al Masry,goalkeeper,48,-38
Botswana,Megan Wilson,Orapa United,midfielder,77,71
Guinea-Bissau,Anthony Hunt,Benfica Bissau,goalkeeper,69,-15
Estonia,Patricia Allen,Narva Trans,defender,48,54
Jordan,Steven Mccormick,Al Salt,defender,55,76
Maldives,Wayne Herrera,Club Eagles,forward,50,40
Djibouti,Cory Gutierrez,FC Dikhil,forward,67,81
Nauru,Terrence Mack DVM,Anetan,forward,59,24
Venezuela,Michael Cook,Zamora,defender,66,73
Grenada,Steven Dixon,Hurricane FC,midfielder,85,22
Tonga,Brianna Leon,Ha'apai,midfielder,53,121
Brazil,Danielle Smith,Gremio,midfielder,56,8
Equatorial Guinea,Kim Clark,Canon Sportif,forward,68,22
Mali,Bryan Larson,COB,goalkeeper,56,-14
Japan,Darryl Bentley,FC Tokyo,forward,60,41
Libya,Michael Mason,Al Akhdar,midfielder,55,63
Iceland,Christina Walton,KR Reykjavik,defender,64,80
Luxembourg,Katherine Waller,Racing FC,midfielder,55,6
Timor-Leste,Dawn Owens,Académica,goalkeeper,62,-34
Austria,Joe Johnson,WSG Tirol,goalkeeper,49,-50
Belgium,John Barnes,Gent,defender,54,40
Yemen,Amy Brown,Al Wehda Sanaa,forward,50,47
Saint Vincent and the Grenadines,Sheila Fields,Camdonia Chelsea,defender,93,62
Tunisia,Christina Rogers,Etoile du Sahel,defender,70,47
Brunei,Crystal Jackson,DPMM FC,midfielder,66,53
United States,William Sims,LAFC,goalkeeper,64,-1
Mexico,Stacey Solis,Cruz Azul,goalkeeper,62,-27
Azerbaijan,Jessica Freeman,Kapaz,midfielder,55,52
Barbados,Kimberly Ruiz,Bridgetown FC,midfielder,57,31
Sweden,Katherine Hernandez,Hacken,midfielder,28,9
Tuvalu,Joseph Pratt,Nauti,forward,60,86
Norway,Peter Boyd,Molde,midfielder,45,31
Syria,Katherine Rodriguez,Al Jaish,midfielder,51,59
Portugal,Candace Buckley,Vitoria Guimaraes,defender,63,18
Nicaragua,Mr. Dennis Santana,Real Esteli,goalkeeper,49,-40
Suriname,Henry Dunn,Robinhood,midfielder,69,49
Papua New Guinea,Lisa Walters,Lae City,forward,54,52
Ecuador,Joseph Cobb,LDU Quito,forward,60,40
Panama,Robin Webb,Plaza Amador,defender,45,45
Monaco,Joseph Lowe,Monaco II,defender,54,74
Madagascar,Breanna Thompson,AS Adema,defender,72,36
Brunei,Derrick Williams,Wijaya FC,goalkeeper,55,-79
Luxembourg,Kara Webster,Racing FC,defender,54,61
Sweden,John Thompson,IFK Goteborg,midfielder,62,43
Monaco,Samuel Jones,Stade Monégasque,goalkeeper,65,-1
Armenia,Scott Flores,Alashkert,goalkeeper,52,-45
Brunei,Douglas Alexander,Tabuan Muda,midfielder,65,23
New Zealand,Dustin Kirby,Hamilton Wanderers,midfielder,61,15
Equatorial Guinea,Melissa Santana,Sony de Ela Nguema,forward,64,50
Eswatini,Amy Blankenship,Milling Hotspurs,midfielder,56,73
Greece,Rachel Hudson,OFI Crete,forward,51,24
Tonga,Dennis Gray,Navutoka,midfielder,63,73
Bulgaria,Sara Anderson,Botev Plovdiv,midfielder,52,13
Venezuela,Adam Ramirez,Monagas,defender,49,69
Argentina,Douglas Richardson,Boca Juniors,goalkeeper,41,-77
Korea (North),Michael Hale,Rimyongsu,forward,65,7
Lebanon,Victoria Scott,Safa,goalkeeper,74,-67
Slovenia,Mark Williams,Maribor,goalkeeper,42,-54
Malta,Tammy Hughes,Floriana,forward,53,1
Germany,Karen Ramirez,Bayern Munich,forward,71,26
Kyrgyzstan,Alejandro Myers,Abdysh-Ata,forward,64,34
Micronesia,Justin Mills,Yap,forward,61,89
Vanuatu,Michael Torres,Tafea,defender,63,74
Argentina,James Carroll,Boca Juniors,forward,54,51
Antigua and Barbuda,Michelle Steele,Five Islands FC,midfielder,33,67
Belize,Rhonda Valdez,Placencia Assassins,goalkeeper,63,-20
Lebanon,Thomas Humphrey,Nejmeh,defender,69,32
Iraq,Jessica Kennedy,Al Minaa,midfielder,60,48
Oman,Jesse Rasmussen,Al Nasr,goalkeeper,56,-16
Vietnam,Christopher Miller,Hoang Anh Gia Lai,goalkeeper,51,-1
Israel,Felicia Munoz,Maccabi Haifa,midfielder,59,57
Eritrea,Kristy Woods,Hamasien,goalkeeper,35,-48
Cyprus,Felicia Scott,Pafos FC,midfielder,61,88
Israel,Michael Alvarado,Hapoel Be'er Sheva,defender,59,70
Belgium,John Owens,Gent,defender,65,41
Switzerland,Christina Compton,Zurich,defender,75,18
Finland,Terry Davis,KuPS,defender,57,60
Benin,Nicholas Reeves,Buffles du Borgou,forward,70,57
Belgium,Gloria Middleton,Antwerp,goalkeeper,69,-76
Bulgaria,Dana Reynolds,CSKA Sofia,forward,44,64
Greece,Eric Barrett,Olympiacos,forward,58,27
Seychelles,Lisa Roberts,Northern Dynamo,forward,72,92
Nicaragua,Michael Mcneil,Real Esteli,midfielder,39,96
Nigeria,Adam Brown,Kano Pillars,forward,47,70
Senegal,Stephanie Roberson DVM,Generation Foot,forward,102,41
Bulgaria,Lawrence Henderson,Levski Sofia,forward,74,74
Kenya,Jennifer Weaver,Ulinzi Stars,goalkeeper,56,-48
Malawi,Lisa Campbell,Silver Strikers,defender,57,29
Fiji,Tiffany Nelson,Navua FC,midfielder,45,43
Montenegro,Michael Glenn,Zeta,forward,60,38
Jordan,Justin Taylor,Al Salt,goalkeeper,63,-21
Honduras,Emma Smith,Victoria,goalkeeper,50,-19
Portugal,David Hernandez,Vitoria Guimaraes,forward,55,57
Eritrea,Shawn Burnett,Denden FC,forward,51,41
Uzbekistan,Robert Mejia,AGMK,defender,60,42
Central African Republic,Angela Scott,Diamant,defender,74,39
Micronesia,Christopher Buckley III,Pohnpei,goalkeeper,50,-35
Turkmenistan,Karen Garcia,Nebitchi,defender,68,32
Brunei,Shawn Singh,Kasuka FC,midfielder,41,58
Korea (South),Theresa Campbell,FC Seoul,midfielder,46,19
Iran,Robert Simmons,Gol Gohar,defender,61,64
Brazil,Tanya Crane,Corinthians,goalkeeper,50,-52
Lithuania,Alejandro Rodriguez,Suduva,goalkeeper,44,-16
Liberia,Anna Holland PhD,Barrack Young Controllers,midfielder,57,101
Burundi,Mary Bell,Bujumbura City,goalkeeper,55,-53
Burkina Faso,Edward Gonzalez,Rahimo FC,midfielder,67,64
Denmark,Kevin Rhodes,Randers,midfielder,70,70
Dominica,Nicholas Chambers,Harlem United,midfielder,65,50
Honduras,Rebecca Mcconnell,Platense,goalkeeper,47,-43
Marshall Islands,Jason Salinas,Ebeye United,forward,54,54
Cyprus,Erin Rodriguez,AEL Limassol,forward,73,39
Yemen,Ronald Allen,Al Tilal,midfielder,68,46
Tuvalu,Connor Collins,Nanumaga,midfielder,62,10
Comoros,Heather Brooks,Steal Nouvel,defender,73,53
Norway,Natasha Miller,Brann,forward,59,4
Brazil,Rebecca Fisher,Sao Paulo,goalkeeper,50,-85
Saint Lucia,Philip Richardson,Gros Islet,midfielder,48,13
Lesotho,Laura Schultz,LDF,goalkeeper,65,-67
Bhutan,Ashley Ballard,Transport United,defender,71,22
Thailand,Daniel Velasquez,Chonburi,defender,69,38
Germany,Cameron Thomas,Bayer Leverkusen,defender,63,65
Kiribati,Sarah Perkins,Makin,midfielder,52,30
New Zealand,Stephanie Rangel,Eastern Suburbs,goalkeeper,40,-68
Ukraine,Jennifer Andrews,Dynamo Kyiv,forward,81,93
Dominican Republic,Paul Marshall,Atletico Pantoja,defender,48,35
Laos,Adam Mcmillan,Chanthabouly,midfielder,57,37
Panama,Anthony Atkins,San Francisco,goalkeeper,77,-39
Paraguay,Julie Fischer,Guarani,goalkeeper,51,-47
Eritrea,Corey Phillips,Red Sea FC,forward,64,32
Peru,Danielle Wilson,Sporting Cristal,midfielder,60,44
Sweden,Brian Smith,Malmo FF,defender,51,62
Saint Kitts and Nevis,Dr. Kenneth Mendoza DDS,Conaree FC,defender,68,3
Papua New Guinea,Brooke Anderson,Toti City,defender,67,38
Finland,Kristen Kelly,HJK Helsinki,goalkeeper,61,-40
Malaysia,Kyle Miller,Johor Darul Ta'zim,midfielder,55,81
Eswatini,Angela Barker,Green Mamba,goalkeeper,65,-102
Brazil,Steven Watson,Flamengo,forward,76,58
Dominican Republic,Matthew Elliott,Jarabacoa FC,midfielder,73,67
Kiribati,Tricia Campbell,Tarawa,midfielder,64,3
Malaysia,Michelle Fisher,Johor Darul Ta'zim,forward,69,55
Pakistan,John Bray,Karachi Port Trust,defender,55,40
Cyprus,Mary Clayton,Anorthosis,midfielder,53,57
Kuwait,David Pierce,Al Naser,forward,68,52
Suriname,Raymond Martinez,Notch,defender,55,69
Bhutan,Rose Phillips,Paro FC,midfielder,71,43
Serbia,Lisa Carr,Vojvodina,goalkeeper,53,-47
Albania,Rebecca Garcia,KF Tirana,goalkeeper,53,-71
Maldives,Brooke Miller,Valencia,forward,56,41
Namibia,Gerald Davis,Unam FC,defender,68,73
Haiti,Lisa Hill,Arcahaie,goalkeeper,67,-35
San Marino,Chase Reed,Pennarossa,goalkeeper,55,-61
Lesotho,Gregory Payne,LDF,forward,71,72
Tajikistan,Julia Moses,Khujand,goalkeeper,50,-69
Bosnia and Herzegovina,William Holland,Velez Mostar,forward,36,58
Ecuador,John Lewis,LDU Quito,goalkeeper,62,-30
Armenia,Jonathon Chavez,Shirak,midfielder,54,40
Eswatini,Kevin Hanson,Mbabane Swallows,forward,70,34
Libya,Jill Palmer,Al Akhdar,midfielder,62,53
Korea (North),Douglas Bowers,April 25,defender,69,26
Monaco,Rachael Padilla,Stade Monégasque,defender,54,81
Austria,Andrea Cameron,WSG Tirol,midfielder,74,28
North Macedonia,Krystal Williams,Vardar,midfielder,61,86
Sri Lanka,Lee Hernandez,Blue Star,forward,70,42
Germany,Alexandra Bailey,Borussia Monchengladbach,goalkeeper,57,-56
Cameroon,Carol Williamson,Union Douala,forward,55,41
Nigeria,Angela Diaz,Plateau United,defender,73,32
Greece,Reginald Delgado,Panetolikos,forward,71,49
Estonia,Leonard Brooks,Tammeka Tartu,goalkeeper,62,-51
Bahamas,Joshua Miller,Baha Juniors,goalkeeper,54,-34
Malaysia,Michael Gregory,Terengganu,goalkeeper,46,-72
Equatorial Guinea,Ethan Mccarthy,Atletico Semu,goalkeeper,48,-60
Malawi,Angela Cox,Blue Eagles,defender,59,125
Vanuatu,David Walters,Seveners United,defender,45,64
Albania,Sharon Murphy,KF Tirana,midfielder,44,46
Nigeria,Johnathan Ellis,Kano Pillars,midfielder,44,66
Malta,Jonathan Lee,Gzira United,defender,57,44
Saint Kitts and Nevis,Steven Castaneda,Conaree FC,defender,47,48
Tuvalu,Mark Hess,Funafuti,defender,54,60
Greece,Carlos Stevens,Panathinaikos,defender,57,57
Dominican Republic,Michael Sweeney,Moca FC,forward,44,20
Micronesia,Christopher Noble Jr.,Nukuoro,midfielder,68,24
Belgium,Timothy Garcia,Standard Liege,goalkeeper,59,-76
Namibia,Jerry Morales,Blue Waters,goalkeeper,49,-59
Sri Lanka,Morgan Johnson,Ratnam,defender,60,75
Malaysia,David Fernandez,Terengganu,defender,63,93
Malawi,Diana Sutton,Nyasa Big Bullets,forward,62,54
Ukraine,Andrea Osborn,Dnipro-1,defender,63,33
Bhutan,Lauren Ramsey,Paro FC,midfielder,65,54
Burundi,Jasmine Gill,Olympic Star,goalkeeper,66,-51
Kuwait,Manuel Kelly,Al Jahra,midfielder,38,57
Palau,Melissa Thomas,Surangel Kings,midfielder,61,18
Belgium,Nicole Manning,Standard Liege,forward,63,1
Andorra,Michael Horton,UE Sant Julia,defender,61,67
Cape Verde,Megan Thompson,Academica do Sal,midfielder,70,54
Lithuania,Veronica Taylor,Dziugas,midfielder,50,77
Ethiopia,Jacqueline Brown,Wolaitta Dicha,defender,55,99
South Sudan,David Herrera,Al Merreikh Juba,midfielder,52,41
Vietnam,Amber Lopez,Song Lam Nghe An,goalkeeper,55,-30
San Marino,Catherine Daniel,Tre Fiori,midfielder,81,33
Slovakia,Janet Hubbard,Ruzomberok,midfielder,70,40
North Macedonia,Darrell Jones,Vardar,forward,55,43
Italy,Monica Mendoza,Napoli,goalkeeper,65,-73
Liechtenstein,Mrs. Donna Howell,Triesen,defender,72,14
Uganda,Helen Garcia,URA,forward,58,24
China,Rebecca Garcia,Guangzhou FC,forward,64,1
Andorra,Ashley Mathews,Inter Club d'Escaldes,defender,54,63
Bhutan,Christopher Bentley,Paro FC,defender,64,25
Ecuador,Sharon Hamilton,Independiente del Valle,defender,61,21
Seychelles,Wayne Kelly,St Michel United,midfielder,64,39
Moldova,Frederick Galvan,Petrocub,forward,66,63
South Africa,Faith Banks,AmaZulu,forward,73,40
Suriname,Patricia Watson,Leo Victor,goalkeeper,34,-35
Oman,Stephanie Rogers,Sohar,goalkeeper,54,-61
Angola,Kristen Williamson,Primeiro de Agosto,midfielder,40,14
Tonga,Michelle Wong,Kolofo'ou,defender,54,1
Armenia,Jennifer Bell,Alashkert,goalkeeper,56,-102
Cambodia,Erin Ruiz DVM,Phnom Penh Crown,forward,39,84
Iraq,Phillip Watson,Al Talaba,goalkeeper,50,-43
Papua New Guinea,Matthew Jones,Star Mountain,goalkeeper,44,-59
Azerbaijan,Shirley Bass,Sabah,goalkeeper,40,-21
Gambia,Sara Edwards,Steve Biko FC,defender,53,75
United Arab Emirates,Peter Le,Al Ain,forward,51,12
Israel,Thomas Fernandez,Maccabi Netanya,midfielder,15,34
New Zealand,Melissa Rivera,Team Wellington,midfielder,75,57
Uganda,William Alvarez,SC Villa,forward,79,69
Belize,Bryan Poole,Placencia Assassins,forward,72,8
Indonesia,Wyatt Palmer,Madura United,goalkeeper,44,-49
Sao Tome and Principe,Taylor Wong,FC Neves,goalkeeper,64,-76
Algeria,Danielle Sanders,JS Kabylie,goalkeeper,63,-33
India,Michelle Thomas,Mumbai City,midfielder,75,43
Oman,Mark Ramirez,Sohar,forward,59,28
Cyprus,Tina Crawford,Omonia,midfielder,61,58
Liechtenstein,John Lopez,Triesen,goalkeeper,61,-37
Congo,Michael West,AC Leopards,defender,56,70
Singapore,Robert Gonzalez,Lion City Sailors,goalkeeper,50,-75
Costa Rica,Joshua Russell,Herediano,midfielder,68,99
Oman,Terry York,Al Seeb,defender,53,55
United Arab Emirates,Paul Hernandez,Shabab Al Ahli,forward,57,90
Philippines,Mary Hernandez,Mendiola,forward,66,38
Yemen,Adriana Ballard,Al Tilal,goalkeeper,57,-21
Nauru,Dave Ford,Yaren,forward,67,62
Syria,Martin Snyder,Al Ittihad Aleppo,goalkeeper,64,-26
Honduras,Steven Morris,Motagua,defender,44,63
Micronesia,Amanda Mccarty,Chuuk,forward,72,61
Laos,Thomas Joseph,Master 7,forward,44,42
Bahamas,Austin Wood,Cavalier FC,defender,64,44
Eritrea,Steven Anderson,Asmara Brewery,goalkeeper,49,-85
Slovenia,Wendy Black,Olimpija Ljubljana,midfielder,50,26
China,Donna Mcgee,Beijing Guoan,defender,82,57
Egypt,Kimberly Moran,Al Ahly,midfielder,55,24
Kuwait,Joseph Mcknight,Al Kuwait,defender,67,50
Togo,Lindsey Young,Gbikinti,goalkeeper,49,-17
Libya,Nicholas Aguilar,Al Ahly Tripoli,goalkeeper,63,-45
Mongolia,Johnathan Morton,Ulaanbaatar,forward,49,39
New Zealand,Sierra Johnson,Eastern Suburbs,forward,66,20
Panama,Kathy Neal,Alianza,goalkeeper,54,-41
Hungary,Gregory Brown,Ujpest,forward,50,37
Sudan,Suzanne Roach,Al Ahly Shendi,forward,61,65
Gambia,Jeremiah Smith,Steve Biko FC,goalkeeper,62,-31
New Zealand,Rebecca Williams,Auckland City,defender,56,36
Lebanon,Robert Jones,Safa,defender,58,45
Vanuatu,Michael Peterson,Malampa Revivors,defender,48,18
Hungary,William Long,Ferencvaros,forward,66,26
Tanzania,Marvin Lopez,Azam,midfielder,44,20
Japan,Regina Snyder,Kawasaki Frontale,midfielder,47,87
Botswana,Elizabeth Armstrong,Township Rollers,forward,55,15
Sudan,Lisa Rodriguez,Al Shorta,forward,52,67
Maldives,Charles West,TC Sports,goalkeeper,56,-53
Sri Lanka,Kayla Goodwin,Defenders,midfielder,47,27
Sudan,Matthew Murphy,Al Hilal Omdurman,goalkeeper,55,-69
Marshall Islands,Andrew Jones,Laura FC,defender,68,38
Estonia,Teresa Atkins,Paide Linnameeskond,midfielder,57,82
Kiribati,Cody Flores,Bairiki,forward,59,58
Ecuador,Jennifer Salinas,Universidad Catolica,forward,68,15
Malaysia,Jonathan Garrison,Kedah,goalkeeper,39,-48
Angola,Steven Wood,Primeiro de Agosto,midfielder,43,38
Lithuania,Michael French,Banga,midfielder,55,66
New Zealand,Jennifer Hill,Waitakere United,defender,40,50
Italy,Kimberly Gomez,Inter Milan,goalkeeper,71,-26
Burkina Faso,Melissa Mcfarland,ASFA Yennega,defender,52,72
Barbados,Anna Miller,Brittons Hill,goalkeeper,59,-35
Japan,Victoria Parks,Kawasaki Frontale,defender,74,69
Tanzania,Karen Rios,Kagera Sugar,defender,75,32
Uzbekistan,Francisco Walsh,Sogdiana,midfielder,59,66
Honduras,Timothy Hall,Marathon,forward,65,40
Vanuatu,John Fischer II,Malampa Revivors,defender,43,40
Sri Lanka,Kathryn Reed,Blue Star,midfielder,69,42
Seychelles,Kevin Smith,Northern Dynamo,forward,49,15
Hungary,Toni Turner,MTK Budapest,defender,66,33
Sri Lanka,Vanessa Wolfe,Renown,forward,58,62
Micronesia,William Marsh,Ulithi,midfielder,50,13
Jordan,Taylor Chavez,Al Ramtha,forward,60,47
Kuwait,George Hughes,Al Naser,goalkeeper,65,-71
Malta,William Daniel,Valletta,defender,56,32
Gabon,Stephanie Huff,Stade Mandji,midfielder,44,21
Bhutan,Keith Fischer,High Quality FC,forward,68,13
Comoros,Angelica Bailey,US Zilimadjou,forward,60,67
Laos,Isabella Hoover,Vientiane FC,forward,58,58
Cambodia,Jennifer Campbell,Visakha,midfielder,61,80
Monaco,Christina Cox,AS Monaco,defender,54,59
Kuwait,Joshua Ali,Al Salmiya,midfielder,56,74
Zambia,Steven Burns,Power Dynamos,midfielder,75,17
Indonesia,Kimberly Palmer,Madura United,goalkeeper,54,-52
Nepal,Kristen Jones,Machhindra,defender,63,90
Indonesia,Mr. Richard Hardy,Madura United,goalkeeper,50,-62
France,Raymond Tran,Lille,defender,54,73
Kazakhstan,Amanda Howard,Kairat,midfielder,70,64
Mali,Gary Harper,Stade Malien,forward,52,69
Ecuador,Michael Young,Independiente del Valle,midfielder,82,37
San Marino,Jose Patel,Libertas,forward,45,29
Estonia,Ryan Chambers,Tammeka Tartu,forward,46,70
Uruguay,Christopher Johnson,Montevideo Wanderers,defender,66,39
Vanuatu,Mr. Daniel Martin,Erakor Golden Star,goalkeeper,47,-65
Monaco,Brandi Estrada,Stade Monégasque,forward,60,25
Bhutan,Jessica Sharp MD,Ugyen Academy,midfielder,62,51
Lebanon,William Moore,Al Ansar,defender,61,65
Bahamas,Tina Johnson,Cavalier FC,forward,67,67
Slovakia,Joseph Baker,Trencin,goalkeeper,62,-61
Denmark,Brenda Smith,Randers,defender,66,33
Rwanda,Christopher Kelly,Police,forward,56,41
Saint Lucia,Hector Hayden,Gros Islet,forward,56,28
Tunisia,Elizabeth Hill,Club Africain,midfielder,60,38
Slovakia,Michelle Murray,Ruzomberok,goalkeeper,49,-40
Comoros,Kristin Martinez,Etoile d'Or,midfielder,60,58
Sri Lanka,Toni Lawrence,Defenders,midfielder,57,16
United Kingdom,Chad Lewis,Tottenham,defender,68,77
Denmark,Jennifer Cook,Randers,midfielder,61,27
Denmark,Matthew Rodriguez,Midtjylland,defender,64,58
United Kingdom,Fernando Nelson,Chelsea,defender,69,29
United Kingdom,Gary Phelps,Manchester United,defender,50,61
Timor-Leste,Mr. Gregory Smith,FC Lalenok United,goalkeeper,59,-58
Botswana,Patricia Parks,Mochudi Centre Chiefs,forward,73,50
Mozambique,Aaron Howard,Ferroviario Beira,goalkeeper,57,-54
Comoros,Larry Powell,Fomboni FC,defender,31,53
Norway,Mrs. Katherine Higgins,Valerenga,forward,70,16
Eritrea,Ronald Moore,Asmara Brewery,goalkeeper,50,-54
Maldives,Shawna Ward,Valencia,midfielder,55,8
Malta,Mark Parker,Floriana,goalkeeper,42,-93
Rwanda,Scott Cross II,Mukura,midfielder,75,47
Serbia,Susan Camacho,Partizan,goalkeeper,68,-107
Benin,Katie Holden,Dynamo Abomey,forward,73,107
Norway,Patricia Grant,Bodo/Glimt,defender,61,21
Botswana,Shannon Bennett,Security Systems,forward,81,42
Chad,Angela Richardson,Foullah Edifice,goalkeeper,57,-24
Mozambique,Lisa Berg,Vilankulo,defender,52,63
Bahrain,Edward Christensen,Al-Najma,goalkeeper,36,-47
United Arab Emirates,John Smith,Shabab Al Ahli,forward,57,43
Saint Vincent and the Grenadines,James Lopez,Layou,forward,49,50
Greece,Alicia Wilson,Panetolikos,defender,55,71
Venezuela,Jill Carpenter,Estudiantes de Merida,goalkeeper,61,-49
Ukraine,Joseph Brown,Kolos Kovalivka,forward,60,45
Saint Kitts and Nevis,Lisa Wheeler,Village Superstars,defender,52,74
Thailand,Tammy Hartman,Port,forward,64,69
Syria,Travis Anderson,Al Ittihad Aleppo,midfielder,76,60
France,Jeffrey Sims,Paris Saint-Germain,forward,73,88
Egypt,Ryan Gill,Pyramids FC,midfielder,49,100
Papua New Guinea,Crystal Ward,Gulf Komara,forward,74,37
Armenia,Jared Chapman,Alashkert,defender,68,49
Sao Tome and Principe,Vanessa Price,Santana,defender,52,37
Israel,Joshua Wagner,Maccabi Netanya,midfielder,35,74
Lithuania,Jacob Gordon,Banga,goalkeeper,65,-16
Hungary,Annette Anderson,Puskas Akademia,goalkeeper,66,-94
Algeria,Sara Perkins,CR Belouizdad,goalkeeper,56,-20
Gabon,Kathleen Cole,AS Mangasport,goalkeeper,53,-44
Zimbabwe,Jennifer Stark,Manica Diamonds,forward,55,80
Marshall Islands,Deborah Peters,Majuro FC,defender,61,72
Zambia,Sara Garcia,Red Arrows,forward,41,40
Barbados,Rachel Hart,Bridgetown FC,goalkeeper,61,-61
Slovenia,Emma Taylor,Gorica,forward,51,34
Andorra,Samantha Duran,UE Sant Julia,midfielder,70,39
Bhutan,Walter Anderson,Thimphu City,defender,52,44
Barbados,Danny Lee,Bridgetown FC,defender,53,49
Chile,Michelle Ruiz,Cobresal,defender,74,45
Palau,Matthew Smith,Surangel Kings,midfielder,60,70
Djibouti,Tracy Holder,FC Dikhil,defender,64,10
Palau,Lindsey Williams,Lyon FC,defender,70,5
San Marino,Charles Edwards,Pennarossa,goalkeeper,68,-68
El Salvador,Linda Marshall,Platense,forward,78,36
Timor-Leste,Miguel Kane,FC Lalenok United,goalkeeper,66,-92
Brazil,April Ware,Sao Paulo,midfielder,60,50
Norway,Kristine Garcia,Molde,goalkeeper,83,-64
Ethiopia,Joshua Bryant,Fasil Kenema,defender,53,81
Grenada,Larry Gibson,Fontenoy United,forward,60,65
Slovakia,Blake Jones,Zemplin Michalovce,forward,45,28
