Country,Name,Club,Position,Games,Goals
Haiti,Matthew Taylor,Don Bosco,midfielder,55,15
South Africa,Robin Padilla,AmaZulu,forward,60,19
Bulgaria,Rachel Doyle,Ludogorets,forward,61,40
Kiribati,Joanne Kirby,Kuria,defender,74,62
Gambia,Robert Gutierrez,Gamtel FC,goalkeeper,54,-54
Jamaica,Eric Williams,Mount Pleasant,forward,42,44
Turkey,David Williams,Galatasaray,goalkeeper,49,-2
Libya,Jodi James,Al Akhdar,forward,50,65
Panama,Andrea Wagner,Plaza Amador,goalkeeper,74,-44
Andorra,Matthew Hicks PhD,Penya Encarnada,forward,75,77
Belize,Kari Ponce,Bandits Sport,forward,38,66
Burundi,Kimberly Rodriguez,Musongati FC,midfielder,50,70
Serbia,Steven Romero,Red Star Belgrade,forward,52,40
Tonga,Emily Petersen,Kolofo'ou,defender,85,62
Djibouti,Mark Chambers,AS Boreh,forward,51,77
Gabon,Douglas Weeks,AS Mangasport,defender,48,56
Bahamas,Megan Brown,Nassau United,defender,48,59
Kyrgyzstan,Mark Powell,Dordoi Bishkek,midfielder,54,67
Australia,Sherry Peterson,Brisbane Roar,defender,67,45
Ukraine,Mason Scott,Zorya Luhansk,goalkeeper,33,-1
Denmark,Rachel Henson,Viborg,forward,45,1
Maldives,Brian Kane,Maziya,defender,59,81
Maldives,Maria Moran,United Victory,goalkeeper,52,-73
Myanmar,Carla Aguirre,Shan United,goalkeeper,59,-44
Solomon Islands,Vanessa Anderson,Real Kakamora,defender,54,30
Saudi Arabia,Heather Wolf,Al Ahli,goalkeeper,44,-33
Kyrgyzstan,Robert White,Dordoi Bishkek,goalkeeper,67,-1
Eritrea,Tammy Harrell,Al-Tahrir,goalkeeper,77,-62
New Zealand,Belinda Jones,Hawke's Bay United,forward,55,57
Turkmenistan,Jonathan Wolf,Kopetdag,forward,49,81
Fiji,John Mccarthy,Ba FC,defender,53,8
Croatia,Theresa Torres,Dinamo Zagreb,defender,51,20
Kiribati,Andrea Nelson,Tofaga,goalkeeper,37,-33
Serbia,Heather Briggs,Spartak Subotica,midfielder,69,46
Netherlands,Carlos Barnes,Ajax,midfielder,69,50
Ecuador,Joshua Dalton,Emelec,defender,46,32
Bosnia and Herzegovina,Travis Matthews,Sarajevo,goalkeeper,54,-48
Spain,Mr. Timothy White DVM,Atletico Madrid,midfielder,44,91
Monaco,John Miller,Stade Monégasque,goalkeeper,41,-45
Oman,Theresa Swanson,Al Nahda,midfielder,53,92
Andorra,David Jones,Inter Club d'Escaldes,defender,59,74
Germany,Brandon Hernandez,Wolfsburg,goalkeeper,63,-67
Hungary,Monica Hicks,Ujpest,defender,57,37
Trinidad and Tobago,Justin Myers,Defence Force,goalkeeper,75,-49
Russia,William Andersen,CSKA Moscow,forward,61,42
Belarus,Angela Perez,BATE Borisov,forward,65,1
Kenya,Dennis Peterson,Sofapaka,midfielder,74,71
Sao Tome and Principe,Dillon Mason,Alianca Nacional,defender,60,52
Austria,Kelly Stanley,Red Bull Salzburg,forward,43,53
Uganda,Anthony Phillips,KCCA,goalkeeper,62,-58
Panama,Becky Gibbs,Atletico Chiriqui,forward,66,51
Venezuela,Daniel Hampton,Zamora,forward,58,59
Rwanda,Tiffany Warren,Mukura,goalkeeper,55,-75
Central African Republic,John Barker,ASDR,goalkeeper,54,-49
Seychelles,James Hall,St Michel United,midfielder,48,58
Guatemala,Timothy Nelson,Guastatoya,forward,69,55
Slovenia,Edward Sutton,Celje,defender,45,60
Guyana,Devin Sanders,Ann's Grove United,goalkeeper,55,-72
Rwanda,Gary Jennings,Gasogi United,defender,58,73
Zambia,Patricia Irwin,Power Dynamos,goalkeeper,67,-31
Thailand,Edward Garcia,Chonburi,goalkeeper,64,-28
Sweden,Ashley Stevens,Norrkoping,goalkeeper,72,-80
Guinea,Charles Griffin,Horoya,forward,62,56
Grenada,Abigail Morris,Fontenoy United,midfielder,56,31
Central African Republic,John Ross,Anges de Fatima,goalkeeper,55,-64
Kuwait,Stephen Bennett,Al Qadsia,goalkeeper,53,-12
Sri Lanka,Rodney Edwards,Ratnam,midfielder,53,54
Senegal,Joan Riggs,US Goree,goalkeeper,63,-31
United Kingdom,Dennis Thompson,Tottenham,defender,64,88
Equatorial Guinea,John Rogers,Dragón FC,defender,59,72
South Sudan,Bailey Huber,Al Hilal Wau,defender,51,13
Iceland,Amber Howard,FH,defender,46,16
Kuwait,Michael Conley,Al Salmiya,defender,61,9
Mongolia,Christopher Rivas,Khangui,midfielder,59,57
Oman,Stacy Davis,Dhofar,defender,72,1
Czech Republic,Denise Molina,Bohemians 1905,defender,68,62
Panama,Elijah Gentry,Plaza Amador,midfielder,60,64
South Sudan,Benjamin Jackson,Malakia,goalkeeper,60,-46
Cuba,Christopher Clark,FC Cienfuegos,goalkeeper,42,-1
Laos,Kevin Rivera,Chanthabouly,forward,57,62
Ethiopia,Debra Stein,Fasil Kenema,goalkeeper,58,-50
Israel,Jeffrey Greer,Hapoel Tel Aviv,goalkeeper,64,-49
Brunei,Michael Gilbert,MS ABDB,goalkeeper,56,-35
Oman,Chase Juarez,Sohar,goalkeeper,60,-45
Mozambique,Lauren Harper,Ferroviario Maputo,midfielder,57,42
Burundi,Debra Simpson,Kayanza United,goalkeeper,57,-71
France,Megan Hernandez,Nice,defender,52,49
Nigeria,Toni Morse,Enyimba,defender,63,67
Azerbaijan,Seth Morgan,Sumgayit,midfielder,58,57
United Arab Emirates,Lisa Garcia,Al Jazira,defender,46,59
Russia,Robert Bennett,Rostov,goalkeeper,63,-32
Venezuela,Amy Davis,Metropolitanos,forward,49,57
Papua New Guinea,Cole Newton,Hekari United,goalkeeper,61,-29
Norway,Patrick Carpenter,Lillestrom,midfielder,56,35
Mozambique,Tiffany Harrell,Ferroviario Beira,midfielder,79,50
Tanzania,Nicholas Meyer,Azam,forward,55,33
North Macedonia,Chelsea Roberts,Sileks,forward,53,65
Madagascar,Kristi Thompson,Tia Kitra,midfielder,64,70
Central African Republic,Lisa Hoover,Sica Sport,goalkeeper,60,-72
Bangladesh,Jennifer Moore,Brothers Union,goalkeeper,68,-33
Lithuania,Phyllis Collins,Zalgiris Vilnius,goalkeeper,70,-1
Finland,Lori Garcia DVM,KuPS,forward,51,50
Sri Lanka,Matthew Howard,Blue Star,forward,53,43
Bhutan,Nicholas Wilcox,Druk United,forward,64,17
Myanmar,Dr. Victor Kent MD,ISPE,forward,63,10
Mongolia,Daniel Castro,Ulaanbaatar,midfielder,70,103
Kyrgyzstan,Sierra Elliott,Alga Bishkek,forward,67,32
Switzerland,Brandy Oneal,Lugano,midfielder,53,69
Laos,Susan Roberts,Ezra,defender,62,15
Mongolia,Brittany Castro,Deren,midfielder,59,40
Fiji,Elizabeth Perez,Navua FC,midfielder,70,45
Georgia,Samuel Fleming,Telavi,midfielder,60,44
United Kingdom,Michael Ruiz,Chelsea,goalkeeper,51,-51
Bolivia,Makayla Ross,Nacional Potosi,goalkeeper,60,-46
Namibia,Keith Rich,Unam FC,forward,51,106
Benin,Kevin Smith,ASPAC,goalkeeper,75,-75
Indonesia,Katherine Freeman,Persib Bandung,forward,68,71
Russia,Lisa Martin,Spartak Moscow,midfielder,70,65
Madagascar,Monique Mcfarland,Fosa Juniors,midfielder,52,46
Barbados,Megan Snow,UWI Blackbirds,midfielder,64,56
Bahrain,Stephanie Watson,Al-Ahli,goalkeeper,69,-9
Germany,Melvin Estes,Bayer Leverkusen,forward,70,22
Chad,Melissa Wood,Postel 2000,defender,51,45
United Kingdom,Julie Jimenez,Leicester,midfielder,83,32
Estonia,Danielle Hodges,Narva Trans,midfielder,65,55
El Salvador,Suzanne Wilkinson,FAS,midfielder,59,40
United Arab Emirates,Jessica Clark,Al Ain,goalkeeper,61,-35
Trinidad and Tobago,Cameron Perez,Club Sando,defender,66,64
Paraguay,David Perkins,Sportivo Luqueno,forward,61,46
Greece,Anna Tyler,Aris,defender,50,58
Armenia,Isabella Burton,Alashkert,defender,60,78
Uzbekistan,Erik Johnson,Lokomotiv Tashkent,defender,63,84
Syria,Douglas Conrad,Al Karamah,forward,67,87
Dominica,Shawn Carpenter,Kubuli Strikers,forward,69,51
Albania,Tony Estrada,Teuta Durres,forward,56,74
Croatia,Sarah Martin,Dinamo Zagreb,goalkeeper,55,-26
Oman,Ann Perez,Al Nasr,midfielder,70,42
Qatar,Jessica Moore,Al Arabi,defender,59,87
Timor-Leste,Adam Holland,Sport Laulara,forward,61,80
Bhutan,Kimberly Carlson,Transport United,defender,45,70
Peru,David Powell,Alianza Lima,defender,48,50
Bahrain,Kristen Marshall,Manama Club,defender,64,19
Peru,Frank Turner,UTC Cajamarca,midfielder,59,78
Cuba,Nathan Davis,FC Cienfuegos,defender,65,41
Montenegro,Scott Reyes,Zeta,defender,61,45
Tajikistan,Alicia Gibson,Ravshan,midfielder,71,83
Cyprus,Michael Johnson MD,AEK Larnaca,goalkeeper,80,-41
Mauritius,Kristin Martin,Bolton City,forward,60,57
Indonesia,Lindsey Gilbert,Arema FC,midfielder,72,50
Nigeria,Ryan Porter,Plateau United,defender,56,63
Nauru,Austin Young,Yaren,forward,71,38
Togo,Michael Smith,Sara Sport,goalkeeper,55,-55
Guinea-Bissau,Joshua West,FC Cantchungo,goalkeeper,57,-56
Cyprus,Nancy Fletcher,APOEL,midfielder,67,34
Armenia,John Mullins,Alashkert,goalkeeper,56,-30
Belgium,Brian Sanchez,Club Brugge,midfielder,63,30
Costa Rica,Julie Faulkner,Alajuelense,midfielder,46,23
Mexico,Aaron Martinez,Guadalajara,forward,62,17
Senegal,Dawn Hernandez,Jaraaf,goalkeeper,64,-46
Netherlands,Christopher Merritt II,PSV,goalkeeper,68,-38
Iraq,Olivia Willis,Al Talaba,defender,60,45
Central African Republic,Regina Stark,Tempete Mocaf,goalkeeper,61,-83
Denmark,Clayton Berry,Nordsjaelland,defender,34,43
Armenia,Sandra Kidd DDS,Urartu,forward,65,60
Australia,Melissa Ball,Western Sydney,midfielder,48,56
Mozambique,Richard Winters,Costa do Sol,midfielder,51,107
Niger,Bryan Rocha,ASFAN,goalkeeper,65,-37
Congo,Renee Howard,AC Leopards,defender,63,30
Guinea-Bissau,Stephanie Moore,Bula FC,midfielder,60,20
Brunei,Nicole Nguyen,DPMM FC,defender,74,30
Paraguay,Catherine Jones MD,Guarani,defender,58,51
Romania,Erica Lee,UTA Arad,defender,62,47
Saint Lucia,Anthony Wells,Anse La Raye,midfielder,61,55
Australia,David Harmon,Western Sydney,midfielder,57,34
Rwanda,Jessica Newman,AS Kigali,forward,67,55
Liberia,Drew Davis,Barrack Young Controllers,midfielder,64,23
Slovakia,Kelly Stephenson,Ruzomberok,midfielder,54,41
Mali,Jill Potter,Djoliba,midfielder,62,91
Sao Tome and Principe,Carol Jackson,Santana,forward,48,22
Cyprus,Samantha Newton,Pafos FC,goalkeeper,32,-25
Sao Tome and Principe,Patricia Jenkins,Santana,midfielder,64,44
Papua New Guinea,Cynthia Molina,Madang,defender,67,33
Belarus,Shawn Golden,Torpedo Zhodino,goalkeeper,42,-22
Ecuador,Olivia Perkins,Aucas,goalkeeper,62,-71
Zimbabwe,Jessica Frey,CAPS United,defender,62,68
Micronesia,Nicholas Stafford,Nukuoro,goalkeeper,63,-51
South Africa,Lance Silva,Orlando Pirates,goalkeeper,77,-20
Iceland,Mark Moreno,Valur,midfielder,56,29
Sudan,Regina Garza,Al Ahly Shendi,midfielder,47,109
El Salvador,Amy Randolph,Chalatenango,midfielder,57,70
Ukraine,Joseph Johnson,Zorya Luhansk,midfielder,35,40
Belgium,David Willis,Club Brugge,midfielder,51,73
Albania,Summer Decker,Partizani Tirana,forward,64,59
Poland,Thomas Williams,Rakow Czestochowa,midfielder,65,26
El Salvador,Kimberly Hernandez,Santa Tecla,defender,87,71
San Marino,Michael Hutchinson,Tre Fiori,defender,69,79
Lesotho,Nicholas Crawford,LDF,midfielder,55,32
Cape Verde,Isaiah Massey,Batuque FC,forward,72,39
Bhutan,Victoria Fernandez,Terton FC,defender,69,1
Egypt,Susan York,Pyramids FC,goalkeeper,55,-50
Fiji,Brian Holmes,Rewa FC,forward,45,1
Latvia,Travis Morgan,Daugavpils,goalkeeper,50,-41
Peru,Zachary Meadows,UTC Cajamarca,midfielder,53,38
Austria,Jenny Johnson,Sturm Graz,defender,82,50
Central African Republic,Dr. Jonathan Tucker,ASDR,midfielder,60,54
Poland,Samantha Ayala,Wisla Krakow,midfielder,69,53
Panama,Evelyn Johnson,San Francisco,midfielder,61,19
Djibouti,Brandon Knox,AS Ali Sabieh,defender,64,58
New Zealand,Monica Krueger,Hamilton Wanderers,defender,56,45
Nepal,Alexandria Pearson,Friends Club,midfielder,57,65
Bosnia and Herzegovina,Amanda Castro,Borac Banja Luka,goalkeeper,41,-73
Portugal,Carly Francis,Famalicao,midfielder,62,59
Mongolia,Ellen Humphrey,Ulaanbaatar City,goalkeeper,58,-53
Sudan,Dr. Michael Stephenson,Al Khartoum,midfielder,41,54
Mali,James King,Djoliba,defender,67,42
Samoa,Jeffrey Ellis,Vaivase-tai,goalkeeper,55,-45
Ethiopia,David Miller,Bahir Dar Kenema,forward,55,48
Nicaragua,Amber Jackson,ART Municipal Jalapa,goalkeeper,52,-69
Grenada,Heather Larsen,St. John's Sports,midfielder,70,73
El Salvador,Kelsey Miller,FAS,midfielder,58,32
Latvia,Samantha Gomez,Riga FC,forward,58,43
Georgia,Linda Mcneil,Dila Gori,goalkeeper,43,-60
Burkina Faso,Linda Shea,Salitas FC,goalkeeper,61,-61
China,Dustin Young,Shandong Taishan,midfielder,52,27
Croatia,Henry Phelps,Osijek,midfielder,64,24
Sierra Leone,Jose Lambert,Old Edwardians,midfielder,73,16
Singapore,Jared Miller,Hougang United,goalkeeper,60,-73
Timor-Leste,Jason Bowers,Académica,defender,79,56
United Kingdom,Travis Crawford,Leicester,forward,58,59
Bosnia and Herzegovina,Lisa Hansen,Sarajevo,midfielder,54,106
Bahamas,Jody Cruz,Western Warriors,forward,53,92
Liberia,Bryan Cook,Invincible Eleven,forward,64,49
Eswatini,Christopher Hester,Royal Leopards,defender,63,49
Croatia,John Mcconnell,Slaven Belupo,goalkeeper,70,-52
Bosnia and Herzegovina,Crystal Wilson,Radnik Bijeljina,forward,58,89
Seychelles,Eric Weber,St Louis Suns United,goalkeeper,59,-50
Angola,Jose Brady,Primeiro de Agosto,forward,61,75
Sierra Leone,Raymond Frazier,FC Johansen,forward,57,78
Guyana,Mary Yang,Victoria Kings,goalkeeper,61,-84
Spain,Cory Brooks,Barcelona,defender,51,93
Sweden,Michael Wyatt,Djurgarden,defender,52,49
United Arab Emirates,Victoria Rodriguez,Al Wasl,forward,75,103
Mauritius,Amanda Humphrey,Flacq United,defender,45,60
Estonia,Dr. Anna Todd,Flora Tallinn,defender,79,1
Monaco,Shane Larson,Monaco II,forward,83,74
Belize,Christopher Mccullough,San Pedro Pirates,goalkeeper,71,-60
Barbados,Ashley White,Paradise SC,midfielder,60,60
Somalia,Angel Hart,Banadir,midfielder,71,12
Bhutan,Eric Porter,Terton FC,goalkeeper,60,-6
Senegal,Darren Bowen,ASC Linguere,forward,77,30
Nauru,Joseph Cherry,Uaboe,forward,55,66
Zimbabwe,Douglas Lozano,Manica Diamonds,defender,61,53
Liberia,Helen White,Monrovia Club Breweries,goalkeeper,48,-66
Iraq,Sharon Contreras,Al Zawraa,goalkeeper,74,-97
Sweden,Erika Barber,Hacken,midfielder,66,40
Armenia,Cassandra White,Noah,forward,59,47
Ecuador,Jacob Wagner,Universidad Catolica,goalkeeper,53,-55
Paraguay,Richard Hill,Sportivo Luqueno,goalkeeper,38,-60
India,Patricia Wang,Bengaluru FC,defender,69,68
Botswana,John Robbins,Security Systems,defender,19,68
Dominica,Matthew Donovan,Kubuli Strikers,forward,62,79
South Africa,Brandy Thomas,SuperSport United,defender,57,18
Estonia,Sergio Miller,Levadia Tallinn,goalkeeper,84,-56
Belgium,Jill Scott,Anderlecht,goalkeeper,51,-9
Saint Vincent and the Grenadines,Peter Le,Camdonia Chelsea,goalkeeper,43,-50
Zimbabwe,Jeffrey Patterson,Dynamos,goalkeeper,71,-28
Guinea-Bissau,Ashley Hall,Estrela Negra,goalkeeper,47,-68
Oman,Philip Turner DVM,Al Seeb,defender,58,83
Morocco,Joseph Tucker,Hassania Agadir,defender,59,88
Nigeria,Daniel Turner,Kano Pillars,forward,67,84
Qatar,Amy Bullock,Al Arabi,forward,86,10
Samoa,Cameron Smith,Togafuafua,midfielder,66,1
Laos,Robert Kim,Savannakhet,defender,78,10
Djibouti,Brittany Ray,AS Port,defender,48,72
Egypt,Sandra Hernandez,Al Ahly,defender,47,21
Mozambique,Tracy Park,UD Songo,defender,47,14
Sao Tome and Principe,Jesus Lewis,Alianca Nacional,midfielder,73,104
Madagascar,Jose Moore,DSA Antananarivo,goalkeeper,61,-1
Canada,Lorraine Foley,Cavalry FC,defender,80,22
Germany,Anna Dougherty,Eintracht Frankfurt,midfielder,56,15
Kazakhstan,Tammy Gonzalez,Ordabasy,forward,60,60
Jamaica,Ashley Bell,Portmore United,midfielder,53,40
Estonia,Mark Wright,Flora Tallinn,midfielder,51,18
Iran,Melvin Bautista,Foolad,defender,64,46
Greece,Gerald Stephens,PAOK,midfielder,53,47
Norway,Nancy Scott,Valerenga,goalkeeper,63,-78
Greece,Robert Byrd,Panathinaikos,defender,57,37
Uganda,Stephanie Velasquez,Express,midfielder,60,70
Djibouti,Jessica Abbott,AS Boreh,forward,42,39
Spain,Suzanne Ellis,Villarreal,forward,56,80
Uzbekistan,Joseph Palmer,AGMK,goalkeeper,88,-55
Nepal,Victor Martin,Three Star Club,midfielder,39,22
Bahamas,Jared Chavez,Freeport FC,forward,59,66
Bangladesh,Elizabeth Shaw,Saif SC,midfielder,58,56
Guinea,Carlos Doyle,CI Kamsar,goalkeeper,41,-77
Philippines,Damon Phelps,Dynamic Herb Cebu,forward,54,89
Ukraine,Alexis Reynolds,Vorskla Poltava,goalkeeper,37,-90
Belarus,Jill Davis,Neman Grodno,midfielder,74,43
Gambia,Mary Carroll,Steve Biko FC,goalkeeper,78,-34
Comoros,Martin Smith,Fomboni FC,midfielder,70,30
Papua New Guinea,Gabriella Joyce,Morobe Wawens,defender,52,43
Mali,Christopher Riley,COB,forward,63,67
Hungary,John Brown,MTK Budapest,midfielder,69,56
Bangladesh,George Moreno,Brothers Union,midfielder,65,6
United Kingdom,Anna Guzman,Liverpool,defender,80,35
Russia,Cody Bell,CSKA Moscow,forward,61,56
Colombia,Emily Shaffer,Deportivo Cali,forward,58,57
Uzbekistan,Ruth Shepard,Sogdiana,defender,61,87
Eswatini,Michael Jenkins,Royal Leopards,goalkeeper,69,-27
Nepal,Timothy Miller,Manang Marshyangdi,forward,48,69
Equatorial Guinea,Brandon Calhoun,Atletico Semu,midfielder,61,46
Guatemala,Sean Mcdonald,Guastatoya,goalkeeper,70,-68
Brazil,Lisa Barrera,Sao Paulo,goalkeeper,50,-36
Belize,Thomas Rivera,Bandits Sport,defender,54,31
Morocco,Dr. Kellie Martin,Raja Casablanca,forward,62,37
Gambia,Lindsey Myers,Fortune FC,midfielder,75,49
Nicaragua,Maria Blankenship,Walter Ferretti,goalkeeper,65,-93
Russia,Monica Duncan,CSKA Moscow,goalkeeper,65,-102
Congo,Kathryn Duncan,CARA Brazzaville,midfielder,62,30
Sweden,Stephen Rasmussen,Hacken,forward,74,43
Gabon,Margaret Howard,Stade Mandji,defender,75,73
Oman,Cory Drake,Al Suwaiq,forward,57,34
Yemen,Matthew Jackson,Al Wahda Aden,goalkeeper,77,-79
Croatia,Jennifer Edwards,Lokomotiva,midfielder,51,71
North Macedonia,Jose Davis,Struga,goalkeeper,69,-47
Gambia,Jesse Herrera,Hawks,forward,74,49
Lithuania,Robert Higgins,Suduva,midfielder,43,1
Tanzania,Megan Colon,Mbeya City,defender,60,1
Mozambique,Jacob Stephens,Liga Muculmana,midfielder,66,24
United Arab Emirates,Aaron Walker,Baniyas,midfielder,53,62
Jamaica,Daniel Franklin,Waterhouse,goalkeeper,38,-23
Tuvalu,John Marquez,Funafuti,goalkeeper,62,-53
Gabon,Nicholas Martin,Stade Mandji,goalkeeper,93,-69
Argentina,Jason Shepherd,River Plate,forward,52,30
Somalia,Maria Moss,Gaadiidka,goalkeeper,68,-40
Albania,Lindsey Barker,Skenderbeu,defender,46,63
Peru,Christopher Bolton,Sport Huancayo,forward,58,54
New Zealand,Ricky Martinez,Hawke's Bay United,forward,82,30
Azerbaijan,Steven Reyes,Gabala,midfielder,56,22
Bahamas,Alisha Martinez,Cavalier FC,defender,45,43
Korea (North),Christina May,Sobaeksu,defender,54,34
Bahrain,Barry Horton,Al-Hidd,goalkeeper,66,-79
Suriname,William Taylor,Walking Boyz Company,forward,50,8
Comoros,Andres Rios,Etoile d'Or,goalkeeper,45,-89
North Macedonia,Doris Torres,Makedonija GP,defender,66,104
Mauritania,Natasha Sanders,ACS Ksar,midfielder,48,44
South Africa,Brent Ross,Kaizer Chiefs,defender,61,50
South Sudan,Dana Ramsey,Al Hilal Wau,midfielder,62,71
Uruguay,Russell Haynes,Boston River,goalkeeper,63,-39
Botswana,Robert Payne,Orapa United,goalkeeper,60,-50
Senegal,Lauren Brown,Generation Foot,goalkeeper,79,-26
Venezuela,Ethan Lucero,Deportivo La Guaira,defender,35,6
Botswana,Jennifer Miller,Mochudi Centre Chiefs,goalkeeper,61,-94
Eswatini,Edward Baker,Milling Hotspurs,midfielder,69,45
Netherlands,Shawn Sanchez,PSV,goalkeeper,64,-44
United Arab Emirates,John George,Baniyas,midfielder,42,48
Sudan,Christopher Cruz,Al Hilal Omdurman,forward,68,21
Somalia,Terry Robinson,Banadir,forward,56,54
Palau,Anthony Pena,Lyon FC,midfielder,64,19
Kuwait,John Smith,Al Jahra,defender,56,37
Brunei,Michelle Herrera,Lun Bawang,defender,44,87
Laos,Charles Carter,Young Elephants,midfielder,47,1
Sweden,Christopher Lamb,AIK,goalkeeper,60,-39
Suriname,Emily Freeman,SNL,forward,62,14
Switzerland,Robert Padilla,Zurich,goalkeeper,59,-35
Brazil,Shirley Moore,Atletico Mineiro,goalkeeper,66,-8
Russia,Eric Guzman,Spartak Moscow,defender,49,38
Italy,Joshua Vega,AC Milan,defender,28,61
United Kingdom,David Moore,Tottenham,defender,43,28
Pakistan,Theresa Robertson,Pakistan Air Force,goalkeeper,57,-26
Cape Verde,Victor Solis,Sporting Praia,goalkeeper,75,-49
Kiribati,Patricia Kirby,Bairiki,goalkeeper,49,-49
Brunei,Richard Wilson,MS ABDB,forward,63,44
Georgia,David Lopez,Saburtalo,defender,57,37
Burundi,Robert Porter,Flambeau du Centre,defender,49,78
Lebanon,Jamie Young,Tripoli,goalkeeper,58,-14
Serbia,Sara Thompson,Partizan,goalkeeper,60,-26
South Sudan,David Clay,Kator,defender,60,34
Afghanistan,Christina Harrison,Ariana FC,forward,50,48
Iceland,Linda Long,Vikingur Reykjavik,midfielder,75,71
Mauritania,Judith Hall,Kaedi,goalkeeper,45,-32
Turkey,Wesley Clark,Sivasspor,forward,52,74
Costa Rica,Martin Ellis,Alajuelense,defender,77,42
Turkmenistan,Carrie Green,Shagadam,goalkeeper,68,-23
Bahrain,Timothy Gonzalez,Manama Club,midfielder,58,26
Cameroon,Monica Smith,Avion Academy,defender,55,63
Eswatini,Melissa Smith,Malanti Chiefs,goalkeeper,48,-23
Jordan,Laura Hall,Al Faisaly,forward,56,83
Costa Rica,Ashley Kennedy DVM,Alajuelense,defender,56,68
Laos,Matthew Weaver,Savannakhet,defender,79,45
Tuvalu,Howard Johnson,Funafuti,forward,36,40
Cameroon,Rebecca James,Union Douala,defender,64,12
Argentina,Johnny Werner,Estudiantes,forward,72,63
Guyana,Dillon Turner,Western Tigers,goalkeeper,38,-55
Madagascar,Jesse Thompson,DSA Antananarivo,forward,45,65
Paraguay,Hannah Nash,Olimpia,goalkeeper,53,-11
Mexico,Donna Forbes,Guadalajara,forward,47,72
United Kingdom,Gary Morris,Chelsea,defender,69,27
Nauru,Taylor Harvey,Yaren,midfielder,67,83
Indonesia,Anthony Jones,Bali United,midfielder,77,76
Sri Lanka,Tiffany Delgado,Renown,midfielder,69,107
Vietnam,Joseph Carey,Hai Phong,forward,56,39
Libya,David Dickson,Al Akhdar,forward,57,18
Guatemala,Gary Norman,Municipal,midfielder,46,18
Kiribati,Brittany Johnston,Bairiki,forward,55,50
Namibia,Kristopher Russo,African Stars,midfielder,45,59
Malawi,Mark Roberts,Blue Eagles,defender,80,46
Nicaragua,Megan Howard,Juventus Managua,defender,63,67
Paraguay,Daniel Stanley,Sportivo Luqueno,defender,48,57
Spain,Tamara Murray,Atletico Madrid,midfielder,32,48
Rwanda,Eric Howard,AS Kigali,forward,56,63
Tanzania,Amy Miller,Kagera Sugar,midfielder,38,59
Mongolia,Mitchell Barber,Khangui,midfielder,58,47
Jordan,Pamela Pope,Al Faisaly,midfielder,54,38
Uruguay,Karen Edwards,Danubio,defender,43,78
Kiribati,Juan Franklin,Bairiki,goalkeeper,49,-46
Cambodia,Dylan Horne,ISI Dangkor Senchey,defender,57,64
Dominica,Daniel Hines,Exodus FC,goalkeeper,63,-65
Panama,Karen Perez,Atletico Chiriqui,midfielder,54,21
Turkmenistan,Sharon White,Shagadam,goalkeeper,69,-76
Madagascar,Madison Ferguson,ASJ Analamanga,midfielder,60,71
Chad,Mrs. Charlotte Brown DDS,Foullah Edifice,midfielder,42,6
Moldova,Kevin Anderson,Sheriff Tiraspol,midfielder,70,21
Azerbaijan,Cassandra Hernandez,Kapaz,midfielder,85,72
Iceland,Stephanie Myers,KR Reykjavik,midfielder,74,44
United Arab Emirates,Regina Diaz,Al Nasr,midfielder,61,43
Mauritius,Amanda Callahan,Quatre Bornes,defender,65,61
Nicaragua,Katherine Dudley,Walter Ferretti,midfielder,84,67
Ukraine,David Washington,Dnipro-1,midfielder,43,82
Italy,Gregory Schaefer,Lazio,goalkeeper,57,-39
Central African Republic,Maria Mcclure,Faucon Flambeau,midfielder,70,61
Argentina,Michelle Rodriguez,Racing Club,midfielder,55,89
Chad,Rhonda Davis,AS Moundou,midfielder,60,85
Turkey,Alan Pena,Antalyaspor,defender,60,48
Syria,Paul Burnett,Al Jaish,forward,70,56
Guatemala,Jennifer Woods,Municipal,defender,71,59
Tajikistan,Rita Wells,Ravshan,forward,59,41
Malta,Christopher Sanchez,Hamrun Spartans,goalkeeper,83,-1
Monaco,Justin Sharp,La Condamine,defender,66,52
Burundi,Jeffrey Garcia,Bujumbura City,forward,53,56
Mali,Michael Smith,COB,defender,52,66
Iran,Thomas Cook,Persepolis,goalkeeper,57,-36
Guinea-Bissau,Fernando Bennett,UDIB,goalkeeper,58,-59
Nicaragua,Michael Holmes,Walter Ferretti,goalkeeper,41,-69
United States,Kimberly Miller,New York City FC,defender,55,41
Papua New Guinea,Brian Harris,Morobe Wawens,defender,59,50
Guinea-Bissau,Dawn Sanchez,Benfica Bissau,midfielder,70,43
Netherlands,Matthew Miller,Vitesse,defender,53,9
Oman,Bryan Gray,Dhofar,forward,66,62
Tanzania,Jeffrey Harris,Azam,midfielder,53,33
Pakistan,Breanna Ruiz,Pakistan Army,defender,60,15
Kiribati,Stephen Baker,Kuria,defender,43,75
Sierra Leone,Mitchell Benjamin,East End Lions,defender,57,3
Tunisia,Jonathan Farmer,CA Bizertin,forward,83,38
Papua New Guinea,Andrew Rubio,Madang,midfielder,42,45
Sao Tome and Principe,James Williams,UDRA,midfielder,60,35
Belgium,Kathryn Shepherd,Anderlecht,defender,63,99
Vietnam,Devin Ray,Hong Linh Ha Tinh,midfielder,47,30
Tonga,Natalie Mendez,Ha'apai,goalkeeper,82,-30
