Country,Name,Club,Position,Games,Goals
India,Stephen Miller,Hyderabad FC,defender,75,44
Iran,Timothy Williams,Gol Gohar,midfielder,56,60
Luxembourg,Kevin Collins,UNA Strassen,defender,60,45
Guyana,Adam Thornton,Fruta Conquerors,defender,68,91
Iceland,Jeffrey Church,KA,goalkeeper,50,-15
Russia,Justin Anderson,Zenit,midfielder,61,63
India,Christopher Vega,Mumbai City,forward,56,55
Cape Verde,Autumn Evans,Fogo 1876,midfielder,61,63
Central African Republic,Meredith Murray,Faucon Flambeau,forward,37,15
Norway,Kenneth Green,Lillestrom,goalkeeper,45,-26
Italy,Nicolas Alvarez,Fiorentina,defender,42,32
Venezuela,Chad Malone,Aragua,midfielder,57,64
Trinidad and Tobago,Tracey Mcbride,San Juan Jabloteh,goalkeeper,80,-46
Australia,Juan Hernandez,Brisbane Roar,midfielder,67,53
Uzbekistan,Eric Romero,AGMK,midfielder,68,64
Tuvalu,Nicole Jones,Funafuti,defender,77,19
Thailand,Thomas Campbell,Nakhon Ratchasima,defender,54,72
Japan,Jasmine Murphy,Kashima Antlers,forward,46,32
Bolivia,Tammy Proctor,Bolivar,midfielder,44,106
Netherlands,Emily Harrison,Feyenoord,forward,75,68
Equatorial Guinea,Jeremy Brooks,Leones Vegetarianos,forward,50,51
Timor-Leste,Devin Schneider,Karketu Dili,forward,66,61
Lesotho,Charles Morrison,LDF,midfielder,64,67
Samoa,Mary Kelley,Vaivase-tai,defender,66,34
Mauritius,Tanner Patterson,La Cure,midfielder,67,69
Czech Republic,Rachel Brown,Viktoria Plzen,defender,72,1
Slovakia,David Murphy,Ruzomberok,midfielder,62,33
Congo,Megan Rodriguez,Diables Noirs,midfielder,57,36
El Salvador,Amanda Thompson,Jocoro,midfielder,58,74
Slovakia,Christina Warren,Zemplin Michalovce,defender,63,24
Burkina Faso,Jose Martinez,USFA,forward,45,49
Italy,Jacob Reyes,Inter Milan,goalkeeper,52,-53
Somalia,Lori Moore,Banadir,forward,63,5
Malaysia,Rebecca Davis,Terengganu,goalkeeper,60,-41
Guatemala,Vickie Decker,Antigua GFC,forward,55,46
Italy,Amanda Reed,Fiorentina,defender,52,63
Maldives,Mark Brown,Club Eagles,goalkeeper,69,-27
United Kingdom,Krista Good,Arsenal,defender,68,32
Malaysia,Emily Moreno,Penang,forward,77,64
Australia,Caleb Miller,Western Sydney,forward,55,79
Latvia,Bradley Wagner,Spartaks Jurmala,midfielder,42,40
Eritrea,Julie Reed,Al-Tahrir,goalkeeper,89,-65
Kyrgyzstan,James Parker,Ilbirs Bishkek,forward,63,76
Malta,Kimberly Davis,Hibernians,defender,76,5
Panama,Angela Baker,Tauro,goalkeeper,57,-58
Liechtenstein,Dawn Simpson,Triesenberg,goalkeeper,56,-60
Malaysia,Elizabeth Wilson,Penang,midfielder,48,47
Dominica,Michael Owens,Dublanc FC,goalkeeper,61,-45
Burkina Faso,Amanda Montgomery,USFA,goalkeeper,50,-19
Slovakia,Danielle Black,Zemplin Michalovce,defender,64,57
Costa Rica,Dawn Bailey,Santos de Guapiles,forward,78,55
Israel,Mikayla Freeman,Maccabi Netanya,forward,55,39
Cuba,Nicholas Young,FC Guantanamo,midfielder,50,18
Pakistan,Vanessa Dawson,WAPDA,midfielder,64,68
Nepal,Michele Jones,Jawalakhel,goalkeeper,60,-35
Bulgaria,Robin James,CSKA Sofia,goalkeeper,74,-37
Korea (North),Bobby Leach,Rimyongsu,defender,62,65
Monaco,Scott Hernandez,AS Monaco,goalkeeper,61,-42
Ukraine,Karen Barrett,Dnipro-1,forward,55,68
San Marino,Ralph Henderson,Tre Fiori,forward,60,73
Zimbabwe,Curtis Newton,Harare City,forward,60,77
Portugal,Amy Sosa,Porto,goalkeeper,65,-78
Georgia,Shane Roberts,Samgurali,defender,62,46
South Africa,Jennifer Padilla,Stellenbosch,goalkeeper,55,-4
Finland,Lauren Stewart,HJK Helsinki,defender,50,34
Iceland,Robert King,Valur,forward,66,51
Mozambique,Steven Lopez,Liga Muculmana,defender,59,53
Kazakhstan,Deborah Weber,Kyzylzhar,defender,65,63
Brunei,Sean Rodriguez,MS ABDB,defender,42,35
Barbados,Danny Figueroa,Weymouth Wales,midfielder,60,45
Switzerland,Gregory Hopkins,Basel,goalkeeper,57,-56
Nauru,Kristi Mann,Uaboe,midfielder,54,77
Haiti,Stephanie Mcguire,Don Bosco,goalkeeper,32,-71
Fiji,John Bates,Nadi FC,goalkeeper,55,-99
Dominican Republic,Joshua Castillo,Cibao FC,goalkeeper,57,-40
Timor-Leste,Anne Miller DDS,Académica,forward,54,20
Rwanda,Mark Coleman,APR,midfielder,55,67
Sudan,Nicole Holder,Al Merreikh,forward,49,53
Singapore,Amanda Estrada,Lion City Sailors,midfielder,39,62
Lebanon,Mr. Edward Flores,Shabab Sahel,midfielder,40,25
Tuvalu,Robert Flores,Manu Laeva,forward,55,25
Cuba,Danielle Hubbard,FC Villa Clara,forward,75,58
Colombia,Brittany Shaffer,America de Cali,midfielder,68,81
Costa Rica,Christopher Weber,Perez Zeledon,defender,61,46
Switzerland,Angela Singh,Young Boys,forward,79,25
Uzbekistan,Matthew Bowen,AGMK,defender,59,20
Croatia,Travis Owens,Osijek,goalkeeper,53,-35
Saint Kitts and Nevis,Alexis Levine,Village Superstars,forward,44,77
Venezuela,Brittney Carter,Mineros de Guayana,forward,50,84
Peru,Donna Grant,Universitario,forward,46,46
Zimbabwe,Ashley Williams,Harare City,forward,71,37
Uganda,Bobby Cooper,Vipers,defender,66,58
Marshall Islands,Scott Rodriguez,Jaluit FC,defender,70,48
Korea (North),Lisa Baker,Sobaeksu,midfielder,60,45
Brazil,Brittany Cook,Flamengo,midfielder,59,1
Sao Tome and Principe,Bobby Johnson,6 de Setembro,goalkeeper,54,-44
Antigua and Barbuda,Colleen Bishop,Hoppers FC,defender,62,1
Montenegro,Connie Davis,Decic,goalkeeper,54,-104
Somalia,Timothy Vang,Jazeera,midfielder,50,40
Senegal,Mrs. Karen Thomas,ASC Linguere,midfielder,56,81
Albania,Mr. Thomas Schmidt,Vllaznia,goalkeeper,71,-62
Cambodia,Jamie Beck,Visakha,midfielder,67,33
Turkey,Laura Paul,Sivasspor,forward,50,59
Spain,Jill Merritt,Valencia,goalkeeper,62,-71
Burundi,Steven Carter,Aigle Noir,defender,77,49
Switzerland,Mary Hart,Zurich,defender,55,75
North Macedonia,Stephanie Smith,Shkupi,defender,62,91
Argentina,Kristen Mcbride,Boca Juniors,forward,64,34
Iran,Steve Christensen,Esteghlal,defender,80,35
Ukraine,Dr. Laura Martin,Shakhtar Donetsk,goalkeeper,69,-30
United Arab Emirates,Carolyn Freeman,Al Nasr,forward,77,25
Mongolia,Tina Ruiz,Deren,goalkeeper,44,-44
El Salvador,Felicia Stone,Chalatenango,forward,64,30
Central African Republic,Gail Thomas,Faucon Flambeau,midfielder,69,17
Palau,Christopher Melton,New Stars,goalkeeper,75,-69
Ukraine,Adam Valentine,Dynamo Kyiv,goalkeeper,53,-48
Honduras,George Edwards,Victoria,defender,65,10
Italy,Larry Rodriguez,Fiorentina,goalkeeper,56,-95
Cuba,Craig Alexander,FC Cienfuegos,midfielder,62,31
Netherlands,Andrew Mendez,PSV,forward,71,72
Romania,Lawrence Velez,CFR Cluj,goalkeeper,78,-34
Cyprus,Cody Watson,Pafos FC,goalkeeper,62,-31
Luxembourg,Gina Barnes,UNA Strassen,goalkeeper,53,-48
Dominican Republic,Rachael Reese,Barcelona Atletico,midfielder,43,60
Belarus,Erika Lewis,BATE Borisov,goalkeeper,64,-83
Hungary,Austin Dawson,Kisvarda,forward,46,73
United Kingdom,Samuel Graham,Manchester City,forward,55,42
Iran,Jeffery House,Foolad,forward,65,9
India,Donna Sanders,Bengaluru FC,defender,69,67
Argentina,Rachel Moore,River Plate,midfielder,52,56
New Zealand,Donald Reyes,Team Wellington,defender,63,36
Tajikistan,Christopher Adams,Khujand,midfielder,51,52
Nepal,Michael Jones,Manang Marshyangdi,midfielder,61,98
Nepal,Dr. Jennifer Curry DDS,Friends Club,forward,71,35
Indonesia,Alyssa Davis,Madura United,goalkeeper,46,-50
Georgia,Stephanie Gonzales,Dinamo Batumi,forward,71,65
Australia,Jesse Johnston,Western Sydney,forward,66,29
Trinidad and Tobago,Kristin Watkins,W Connection,midfielder,54,37
Peru,Jade Williams,Alianza Lima,forward,52,63
Somalia,Miss Meghan Dickerson DDS,Banaadir Telecom,midfielder,66,49
Namibia,Michael Wilson,African Stars,goalkeeper,41,-61
Ghana,Kyle Garcia,Ashanti Gold,goalkeeper,55,-38
Armenia,Tammy Keith,Ararat Yerevan,forward,52,71
Belarus,Joseph Smith,Shakhtyor Soligorsk,goalkeeper,59,-41
Micronesia,Carol Stewart,Kosrae,midfielder,26,54
Spain,Steven Evans,Atletico Madrid,midfielder,66,76
Greece,Amanda Crawford,Panathinaikos,forward,43,60
Ireland,Andrea Carroll,Bohemians,forward,78,77
Congo,Mary Henry,JS Talangai,defender,63,27
San Marino,Michelle Young,Murata,midfielder,41,35
Peru,Jacqueline Morgan,Alianza Lima,goalkeeper,54,-61
Jordan,Kimberly Mcdaniel,Al Wehdat,defender,38,58
Trinidad and Tobago,Holly Simon,Club Sando,midfielder,44,95
Chile,Cameron Avery,Colo-Colo,goalkeeper,58,-76
Norway,David Wade,Viking,forward,69,77
Monaco,Beth Gamble,Jeunesse d'Antibes,forward,67,25
Fiji,Joseph Sanchez,Suva FC,defender,51,74
Estonia,Denise Castillo,Kuressaare,goalkeeper,40,-44
Guyana,Lisa Munoz,Slingerz FC,defender,60,65
Kenya,Shannon Hamilton,Kariobangi Sharks,midfielder,70,45
Ethiopia,Sherry Lewis,Fasil Kenema,midfielder,40,48
Cuba,Karen Butler,FC Santiago,forward,60,54
Niger,Rachel Walter,Dan Kassawa,forward,63,79
Micronesia,Margaret Crawford,Weno,defender,80,20
Gabon,Raymond Bell,AS Pélican,goalkeeper,42,-15
Libya,Natasha Harris,Al Hilal,goalkeeper,75,-46
Jordan,Timothy Cuevas,Al Ramtha,forward,63,36
Montenegro,Todd King,Iskra,goalkeeper,50,-57
Iraq,Lisa Williams,Al Talaba,forward,49,48
Chad,Jose George,AS Moundou,goalkeeper,59,-40
Palau,Virginia Jimenez,Lyon FC,defender,53,36
Honduras,Melissa Carr,UPNFM,defender,61,35
Equatorial Guinea,Rhonda Roberts,Sony de Ela Nguema,midfielder,69,1
Brunei,Kristina Hines,DPMM FC,midfielder,86,87
Netherlands,Catherine Kelly,AZ Alkmaar,goalkeeper,57,-57
Romania,Rebecca Ryan,CFR Cluj,midfielder,46,47
Azerbaijan,Zachary Perez MD,Kapaz,defender,45,40
Benin,Jennifer Moore,Requins de l'Atlantique,goalkeeper,61,-40
Tuvalu,Troy Gardner,Lakena United,midfielder,67,77
Namibia,Frank Shannon,Black Africa,goalkeeper,54,-104
Kuwait,Danielle Taylor,Al Kuwait,defender,51,46
Trinidad and Tobago,Matthew Esparza,Point Fortin Civic,defender,64,48
Palau,Destiny Guerrero,New Stars,forward,50,70
Eswatini,Debra Allen,Green Mamba,goalkeeper,48,-41
Maldives,James Sanchez,United Victory,goalkeeper,32,-61
Micronesia,Kristi Burke,Ulithi,defender,65,90
Niger,Joshua Norman,Dan Kassawa,midfielder,66,59
Mali,Patricia Allison,Djoliba,defender,58,55
Trinidad and Tobago,Rebecca Rivera,Club Sando,goalkeeper,47,-38
Tanzania,Sydney Hicks,Young Africans,defender,53,57
Cape Verde,Taylor Hill,Sporting Praia,forward,37,71
Nepal,Kevin Steele,Sankata,defender,76,29
Gabon,Lisa Potter,Missile FC,midfielder,79,35
Canada,Lisa Price,Cavalry FC,midfielder,71,68
Maldives,Kelly Morales,Club Eagles,forward,54,9
Mali,Michael Williams,US Bougouni,midfielder,57,94
Madagascar,William Evans,ASJ Analamanga,goalkeeper,75,-19
Uzbekistan,Michael Lopez,Kokand 1912,goalkeeper,47,-40
Burkina Faso,Jennifer Walker,Salitas FC,midfielder,61,33
Sierra Leone,Cheyenne Alexander,Bo Rangers,goalkeeper,65,-45
Belarus,Sherry Gonzales,Shakhtyor Soligorsk,defender,38,27
Turkmenistan,Logan Martin,Ahal,defender,67,54
Panama,Susan Paul,San Francisco,goalkeeper,66,-33
Algeria,Nicholas Ramirez,ES Setif,midfielder,54,33
Turkmenistan,Stephen Aguilar,Altyn Asyr,defender,68,12
Egypt,Jordan Brown,Al Ahly,midfielder,62,31
Colombia,Jill Dunn,Atletico Nacional,goalkeeper,61,-6
Venezuela,Scott Krueger,Portuguesa,forward,60,42
Albania,Daniel Brooks,Dinamo Tirana,midfielder,65,1
Papua New Guinea,Jacob Brown,Madang,forward,66,38
Palau,Amanda Richardson,Surangel Kings,goalkeeper,54,-49
Paraguay,Robert Hall,Cerro Porteno,goalkeeper,46,-28
Belarus,Cindy Harris,Neman Grodno,defender,74,23
Honduras,Matthew Ryan,Real España,midfielder,66,93
Saint Vincent and the Grenadines,Kevin Donovan,System 3,goalkeeper,56,-60
China,Emma Watkins,Guangzhou FC,forward,53,91
Bangladesh,Penny Garcia,Mohammedan SC,defender,65,29
Sierra Leone,Todd Miller,Old Edwardians,midfielder,66,23
Bahamas,Sheri Cruz,Dynamos FC,forward,35,70
Barbados,Brittany Young,UWI Blackbirds,goalkeeper,67,-79
Zimbabwe,Richard Harrison,Highlanders,forward,55,54
China,Jacqueline Mcintosh,Beijing Guoan,forward,61,49
Ecuador,Maria Weber,LDU Quito,forward,82,51
Comoros,Molly Pennington,Coin Nord,forward,69,96
Haiti,Dr. Brian Sullivan,Racing Club Haitien,forward,73,42
Qatar,Megan Quinn,Qatar SC,defender,33,76
Guatemala,Brianna Kelley,Santa Lucia,midfielder,76,42
Egypt,Dominique Chavez,Ceramica Cleopatra,goalkeeper,53,-66
Greece,Michael Green,OFI Crete,defender,61,72
Pakistan,Tracy Harper,Karachi Port Trust,goalkeeper,37,-54
Namibia,Alisha Meyers,Young African,goalkeeper,49,-41
Maldives,Adam Martinez,United Victory,goalkeeper,40,-77
El Salvador,Hannah Holmes,Santa Tecla,forward,60,49
Nepal,Aaron Lee,Nepal Police Club,defender,58,31
Zimbabwe,Lisa Cook,Ngezi Platinum,forward,54,37
Saint Lucia,Jennifer Gates,Northern United,defender,68,17
Timor-Leste,Robert Trevino,Sport Laulara,defender,65,76
Palau,Stacy Rodriguez,New Stars,goalkeeper,38,-37
Turkey,Christine Johnson,Trabzonspor,goalkeeper,69,-89
Greece,Lori Holt,OFI Crete,midfielder,63,87
Tonga,Michael Conway,Tupou College,forward,57,52
Colombia,Ronald Clark,Once Caldas,goalkeeper,67,-7
Chad,Deborah Sanders,AS CotonTchad,midfielder,58,17
Laos,Lisa Kelley,Lao Toyota,forward,70,37
Vietnam,Micheal Myers,Hai Phong,defender,45,63
Mauritania,Jamie Villegas,Gendrim,defender,60,74
Central African Republic,Shelley Campos,ASDR,forward,66,40
Togo,Randall Franklin,Semassi,goalkeeper,73,-54
Australia,Janice Winters,Western Sydney,midfielder,53,24
Vanuatu,Matthew Jenkins,Yatel,goalkeeper,69,-70
Uruguay,Lisa Johnson,Boston River,defender,50,47
Bolivia,Eric Bridges,Royal Pari,goalkeeper,80,-73
Saint Lucia,Amanda Miller,Canaries,goalkeeper,81,-67
United Kingdom,Donald Rowe,Leicester,goalkeeper,84,-52
Oman,Tara Wood,Al Suwaiq,midfielder,57,18
Eswatini,Dorothy Rodriguez,Green Mamba,goalkeeper,69,-38
Latvia,Brooke Miller,Spartaks Jurmala,midfielder,77,42
Belgium,Samantha Mann,Genk,goalkeeper,67,-74
Colombia,Gene Quinn,America de Cali,defender,44,20
Iraq,Amanda Chambers,Naft Al-Wasat,defender,44,34
Cambodia,Peter Wheeler,Phnom Penh Crown,midfielder,54,62
Iraq,Kathryn Mcmahon,Naft Al-Wasat,forward,62,28
Dominica,David Butler,Dublanc FC,forward,64,36
Samoa,Shelby Castillo,Togafuafua,midfielder,44,83
Australia,Dr. Gregory Clayton,Adelaide United,goalkeeper,61,-78
Chad,Laurie Conner,Postel 2000,forward,70,62
Equatorial Guinea,Samantha Klein,Atletico Semu,forward,49,44
Guinea,Heather Jackson,Horoya,defender,63,82
North Macedonia,Scott Taylor,Struga,midfielder,56,78
China,Travis Freeman,Wuhan Three Towns,defender,58,1
France,Catherine Blake,Marseille,defender,69,45
Gabon,Shannon Davis,AS Mangasport,defender,59,64
Laos,Mrs. Paula Cook DDS,Lao Toyota,goalkeeper,47,-50
Ireland,Keith Peterson,Bohemians,forward,61,42
Saint Kitts and Nevis,Ricardo Clark,Conaree FC,goalkeeper,41,-88
Sudan,Charles Lopez,Al Shorta,midfielder,66,38
Belize,Emma Bond,Police United,goalkeeper,50,-49
Gambia,Ricky Rodriguez,Steve Biko FC,midfielder,51,45
Honduras,Andrew Black,Real España,defender,71,50
Ethiopia,Pamela Ho,Dire Dawa City,midfielder,60,26
Philippines,Anthony Andrews,Kaya-Iloilo,forward,65,51
Malta,Amy Shelton,Floriana,forward,76,79
Tajikistan,Clarence Pratt,Istiklol,goalkeeper,55,-55
Micronesia,Michael Jones,Kosrae,midfielder,56,49
Costa Rica,Victor Roberts,Alajuelense,goalkeeper,60,-25
Albania,John Torres,Vllaznia,goalkeeper,45,-46
Rwanda,Nancy Parsons,Rayon Sports,goalkeeper,57,-21
Sierra Leone,Patricia Lopez,East End Lions,defender,67,1
Barbados,Daniel Lewis,Bridgetown FC,defender,79,66
Denmark,Brittany Butler,Midtjylland,forward,65,40
South Africa,Kenneth Gonzalez,Orlando Pirates,defender,53,60
Iraq,Erica Lucas,Al Minaa,goalkeeper,61,-47
United Arab Emirates,Alicia Waters,Al Wahda,defender,63,50
Brazil,Maureen Davis,Flamengo,goalkeeper,73,-72
Antigua and Barbuda,Brandon Vang,Liberta FC,midfielder,45,65
Hungary,Joy Santiago,MTK Budapest,midfielder,53,78
South Africa,Ashlee Powell,SuperSport United,forward,65,32
Bahrain,Summer Henderson,East Riffa,goalkeeper,62,-64
Sierra Leone,Guy Robinson,Bo Rangers,midfielder,43,54
El Salvador,Jon Smith,Chalatenango,defender,58,25
Tonga,Amber Delgado,Navutoka,goalkeeper,51,-17
Mauritius,Devon Brown,Bolton City,forward,60,9
Latvia,Sara Andrews,Metta,forward,50,8
Chad,Jonathan Petty,Tourbillon FC,defender,62,54
Switzerland,John Bolton,Servette,defender,61,60
Cape Verde,Kathryn Martin,Fogo 1876,goalkeeper,40,-68
Trinidad and Tobago,Jorge Baldwin,W Connection,defender,71,10
Fiji,Tammie Lopez,Lautoka FC,goalkeeper,62,-52
Bhutan,Dawn Oliver,Transport United,midfielder,52,47
Bahamas,Stephanie Burgess,United FC,goalkeeper,37,-81
Serbia,Michele Jackson,Radnicki Nis,defender,60,67
Dominican Republic,Hannah Simon,Atletico Pantoja,midfielder,47,59
Ukraine,Shane Smith,Shakhtar Donetsk,goalkeeper,62,-72
Timor-Leste,Christopher Jackson,Karketu Dili,defender,44,41
Estonia,Darren Barnett,Tammeka Tartu,midfielder,61,29
Philippines,Julia Moreno,Kaya-Iloilo,goalkeeper,55,-5
Guinea,Brianna Thomas,CI Kamsar,midfielder,69,72
Luxembourg,Christopher Mcmillan,Progres Niederkorn,midfielder,55,55
Kazakhstan,Miss Jennifer Kelly DVM,Astana,midfielder,81,40
Sierra Leone,David Morton,Bo Rangers,forward,41,50
Mexico,Ryan Burnett,Guadalajara,goalkeeper,63,-65
Thailand,Justin Moore,Ratchaburi,forward,65,84
Bahamas,Paul Hunter,Freeport FC,forward,50,68
Palau,Justin Holmes,Kramers FC,goalkeeper,79,-93
Nigeria,Randall Goodman,Kano Pillars,defender,54,15
Lithuania,Scott Gonzalez,Banga,defender,57,49
Zambia,Sandra Gonzalez,Green Eagles,defender,70,49
Peru,Jose Morgan,Melgar,goalkeeper,40,-57
Venezuela,Erin Graham,Metropolitanos,defender,53,77
Malaysia,Paul Woodward,Johor Darul Ta'zim,goalkeeper,60,-18
Iraq,Brian Davis,Al Talaba,goalkeeper,52,-95
Central African Republic,Trevor Smith,Sica Sport,goalkeeper,40,-56
Lebanon,Erica Smith,Al Ahed,goalkeeper,46,-65
Guinea-Bissau,Todd Foster,Benfica Bissau,midfielder,64,45
Israel,Sandra Williams,Maccabi Tel Aviv,forward,72,26
Algeria,Mr. Paul Young,MC Oran,midfielder,59,52
Colombia,Jennifer Wagner,Atletico Nacional,forward,56,47
Madagascar,Tiffany Gonzalez,CNaPS Sport,midfielder,73,26
Thailand,Kurt Love,Muangthong United,forward,67,70
Colombia,Patrick Kim,Atletico Nacional,midfielder,62,53
Thailand,Victoria Watson,Chonburi,goalkeeper,57,-41
Ecuador,Michael Ellis,Emelec,forward,52,51
Philippines,Samantha Grant,ADT,midfielder,71,24
Greece,Kevin Howell,PAOK,goalkeeper,41,-51
Gabon,Alicia Ross,AS Pélican,goalkeeper,62,-51
Hungary,Samuel Webster,Debrecen,midfielder,72,37
Jordan,Amber Green,Al Wehdat,defender,71,60
Argentina,Christian Barker,Independiente,defender,49,63
Timor-Leste,Micheal Jacobs,Académica,defender,54,46
Portugal,Stephen Compton,Braga,defender,55,37
Marshall Islands,Kathleen Ross,Kwajalein FC,forward,57,33
Niger,Nicole George,USGN,midfielder,62,40
Tanzania,Andrew Alexander,Azam,forward,51,52
Maldives,Kelly Harris,Maziya,goalkeeper,71,-38
Estonia,Diane Russo,Nomme Kalju,midfielder,62,34
Micronesia,Wendy Warren,Pohnpei,forward,56,68
Timor-Leste,Joshua Stanley,Académica,goalkeeper,73,-51
China,Michael Warren,Wuhan Three Towns,defender,68,42
Eswatini,Casey Watkins,Manzini Wanderers,defender,58,67
Jamaica,Robert Good,Tivoli Gardens,forward,66,36
Antigua and Barbuda,Logan Blevins,Grenades FC,defender,56,16
Myanmar,Eric Woodward,Yangon United,goalkeeper,82,-54
Somalia,Kenneth Johnson,Banadir,goalkeeper,50,-68
Guatemala,Katelyn Morris,Xelaju,forward,54,28
Philippines,Michael Bryant,Stallion Laguna,defender,58,70
Monaco,Shawna Williams,Roca Team,defender,69,59
Mexico,William Webster,Pumas UNAM,defender,47,69
Maldives,Kenneth Hicks,Club Eagles,forward,72,6
Comoros,Shelley Hernandez,Ajax de Hahaya,goalkeeper,50,-63
Cambodia,Michael Watts,Nagaworld,midfielder,75,63
Mongolia,Anna Bautista,Deren,midfielder,33,42
Bolivia,Patrick Myers,Bolivar,goalkeeper,45,-36
Bahrain,Jonathan Mcdonald,East Riffa,goalkeeper,47,-110
Sao Tome and Principe,Ronald Stephens,Trindade,midfielder,55,45
Laos,Stacy Haynes,Savannakhet,goalkeeper,60,-38
Belgium,Jessica Marsh,Gent,goalkeeper,55,-50
Belize,Harold Carroll,Belmopan Bandits,goalkeeper,52,-51
Cambodia,Theresa Moore,Nagaworld,midfielder,85,67
Namibia,Sean Taylor,Black Africa,midfielder,57,46
Kyrgyzstan,Briana Evans,Ilbirs Bishkek,goalkeeper,60,-52
Guatemala,Melissa Ryan,Guastatoya,forward,49,58
Zambia,Karen Roman,Napsa Stars,defender,65,74
Timor-Leste,Mary Gonzalez,Boavista Timor,defender,48,20
Saint Vincent and the Grenadines,Andrew Fritz,Layou,midfielder,62,2
Ukraine,Deanna Mejia,Rukh Lviv,goalkeeper,58,-21
New Zealand,Margaret Moore,Team Wellington,forward,73,21
Bosnia and Herzegovina,Mitchell Brown,Radnik Bijeljina,defender,63,58
Ghana,Lisa Smith,Ashanti Gold,goalkeeper,62,-68
Nigeria,Dustin Griffin,Kano Pillars,goalkeeper,60,-24
Turkey,Taylor Martinez,Besiktas,defender,46,40
Egypt,Andrew Fisher,Ceramica Cleopatra,forward,57,72
Fiji,Eric Barr,Rewa FC,forward,63,70
Haiti,Bethany Jackson,Don Bosco,midfielder,60,42
Bahrain,James Thompson,Al-Hidd,goalkeeper,73,-41
Kyrgyzstan,Mary Davidson,Neftchi Kochkor-Ata,defender,59,48
Afghanistan,Joshua Davis,Kabul United,goalkeeper,67,-20
Guinea-Bissau,Natalie Chambers,Sporting Bissau,midfielder,56,33
Niger,Faith Bradshaw,Dan Kassawa,goalkeeper,68,-50
Argentina,Faith Clay,San Lorenzo,defender,73,64
Ghana,Rachel King,Asante Kotoko,defender,67,37
Bhutan,Kimberly Romero,Ugyen Academy,midfielder,58,68
Maldives,Angela Berger,Valencia,defender,61,29
Ecuador,Erica Roberts,Aucas,defender,61,54
Nauru,Karen Hicks DDS,Boe,goalkeeper,71,-52
Bahrain,Julia Randall,Al-Najma,forward,50,78
Zimbabwe,Zachary Jensen,Highlanders,forward,63,72
Armenia,Kaitlin Prince,Shirak,goalkeeper,65,-85
Eritrea,Theresa Hill,Adulis Club,goalkeeper,52,-54
Haiti,Danielle Zimmerman,FICA,midfielder,56,9
Russia,Timothy Meyers,Dinamo Moscow,forward,68,79
Gabon,Sally Walton MD,AS Pélican,defender,45,58
Canada,Travis Williams,Toronto FC,goalkeeper,36,-63
Madagascar,Vincent Bird,Fosa Juniors,midfielder,52,64
Bahrain,Veronica Williams,Al-Ahli,forward,54,32
Finland,Mary Turner,Ilves,forward,62,50
Fiji,Melissa Reyes,Labasa FC,defender,64,52
South Africa,Jason Hamilton,Orlando Pirates,goalkeeper,57,-40
